,Date,tweet
14,2022-06-30 14:03:36+00:00,"Maybe now is the time to go “into the streets” to stop this insane President and his cabinet from sending us into a NUCLEAR WAR with Russia.

With our current fragile state, WW3 will destroy us all.

And it won’t matter how you vote.

Stop the drums of war!

China is cheering. https://t.co/6AUMzCbXa4"
15,2022-06-30 13:50:50+00:00,"China &amp; fake meat bug eater Bill Gates are buying up America’s farmland.

Our people are being murdered by Chinese &amp; Mexican cartel produced fentanyl.

People are dying daily at the open border &amp; in crime infested cities.

But the Pentagon wants taxpayers to fund war with Russia."
16,2022-06-30 13:41:25+00:00,Another $800M to Ukraine…!  Shit needs to STOP!
17,2022-06-30 13:30:36+00:00,"In today’s full council meeting, the SNP compared us to Juntas &amp; Putin’s Russia because we don’t support “Indy ref 2”, then labelled us murderers for supporting a nuclear deterrent; they then voted to abolish the monarchy. Scotland is in a bad way under the SNP."
18,2022-06-30 13:19:12+00:00,"Joe Biden continues to blame everything on Vladimir Putin. 

""The reason why gas prices are up is because of Russia. Russia, Russia, Russia."" https://t.co/rek3zVmjse"
19,2022-06-30 13:14:09+00:00,"$54 billion to Ukraine in a proxy war w/ Russia against the American people’s will.

American taxpayers are basically funding almost all the defense of Europe, and Ukraine is NOT a NATO member.

Grinding up Ukraine to fight with Russia is disgusting, they could have been an ally. https://t.co/FTQxXqRm7G"
20,2022-06-30 13:09:11+00:00,JUST IN: Biden says U.S. intends to announce $800 million more in weapons aid to Ukraine.
21,2022-06-30 13:05:38+00:00,"U2, Angelina Jolie, Sean Penn, Liev Schreiber, Ben Stiller, then Richard Branson ..
Who is next on the celebrity virtue tour of Ukraine ?"
22,2022-06-30 12:34:18+00:00,"We have a Russia problem, not a Putin problem"
23,2022-06-30 12:21:25+00:00,"While no one agrees with the war in Ukraine, with the highest inflation in 40 yrs, debilitating gas prices, a deadly border national crisis, and high crime in America, the American people have no appetite for a war with Russia.

No matter how bad the warmongers want it."
24,2022-06-30 09:52:19+00:00,"Russia withdraws from the Snake Island, claiming it's a sign of 'goodwill'. The truth is they have been pounded by Ukrainian forces using Western artillery. The conclusion: give Ukraine more Western weapons to force Russia do more 'goodwill' withdrawals from the occupied 🇺🇦 land"
25,2022-06-30 08:01:04+00:00,"The UK is leading the way in providing vital military assistance to Ukraine.

We continue to stand squarely behind President @ZelenskyyUa and the Ukrainian people to ensure Putin fails 🇬🇧🇺🇦 https://t.co/rPRgrs5Iwu"
26,2022-06-30 07:18:17+00:00,"I’m grateful to 🇬🇧 Prime Minister @BorisJohnson for allocating an additional £1 billion for security assistance to Ukraine. 🇬🇧 is our true friend and strategic partner. We appreciate the consistent, leadership support for 🇺🇦 in countering Russian aggression."
27,2022-06-30 07:01:15+00:00,The worst war in history… https://t.co/LtRpZtAkKu
28,2022-06-30 06:49:52+00:00,"'I'd still take a bullet for him.'

Bernie Ecclestone says Ukrainian President Zelensky should have listened to Putin to avoid war because Putin 'is a sensible person'. https://t.co/jZ1hLnrYTU"
29,2022-06-30 02:56:28+00:00,"The American people do not want war with Russia, but NATO &amp; our own foolish leaders are dragging us into one.

A war that no one will win.

Escalation over Ukraine, a non-member nation, risking nuclear war is a power play endangering the entire world.

We should pull out of NATO. https://t.co/7XcYWmvATU"
30,2022-06-30 01:30:57+00:00,"Pro tip: sending me dick pics asking for the God of War Ragnarok release date will not, in fact, get me to reveal the release date.

To the people who are doing so, when did that ever work for you?! https://t.co/U6Ea1Emi3X"
31,2022-06-29 23:29:02+00:00,Joe Biden’s reckless spending and war on American energy hiked prices long before Putin came into the picture.
32,2022-06-29 22:39:28+00:00,"-Canceled drilling leases
-Canceled pipelines 
-Limited domestic production
-Imposed needless regulations
-Discouraged energy investments

Gas prices aren't high because of the war in Ukraine. 

They're high because of Joe Biden!"
33,2022-06-29 20:35:02+00:00,"In a moment when Putin has shattered peace in Europe and attacked the very tenets of the rules-based order, the United States and our Allies are stepping up to support Ukraine and boost our defenses. 

We’re proving that NATO is more needed now than it ever has been. https://t.co/vGTgRHCgAZ"
34,2022-06-29 15:57:50+00:00,"Good discussions with President @RTErdogan. I welcome Türkiye's agreement with Sweden and Finland, paving the way for their accession to @NATO.
 
I'm grateful for the President's leadership on getting grain out of Ukraine – a crisis that's having global repercussions. https://t.co/FoaEMD0Jaq"
35,2022-06-29 14:45:51+00:00,"😱 I was wrong! Richard Branson is the next celebrity to visit Ukraine! 🇺🇦 

My money was on Madonna or Cher ☹️ https://t.co/XflUQpzJc5"
36,2022-06-29 07:37:05+00:00,"At this @NATO Leaders’ Summit, I’ll be urging fellow nations to continue to do everything they can to support Ukraine. 

The UK has always played a historic role in the @NATO alliance, working to address the biggest global threats and build a more secure world."
37,2022-06-29 06:04:58+00:00,"In response to Russia's claims in Kaliningrad we demand full access to the traditional Lithuanian lands of Smolensk via this land corridor.
#SmolenskIsLithuania https://t.co/HvLO0Oii7E"
38,2022-06-29 02:27:19+00:00,blindingly obvious why Vladimir Putin thought it would be good for Russia to have Donald Trump become president of the United States
39,2022-06-28 21:34:49+00:00,"The G7 stands strong together. 

We're backing President Zelenskyy and Ukraine with the strategic resolve to turn the tide in this fight against Putin's barbarism. https://t.co/8TigodPrKA"
40,2022-06-28 18:56:29+00:00,"I was a Democrat for 25+ years. I left the party when I realized that the two-party system was breaking down and needed replacement - and if left unchecked would lead us to dysfunction, disintegration and/or Civil War. I sense that others are coming to the same realization."
41,2022-06-28 18:53:49+00:00,"The Spanish Government accepted 110,000 refugees fleeing war in Ukraine but bludgeoned to death over 200 African refugees fleeing various wars. Refugees only matter when they are of a certain race. #MelillaMassacre https://t.co/aashoZ0BuT"
42,2022-06-28 17:32:16+00:00,The Jan6th hearings are basically an updated Russia Collusion Hoax with a new topic. That's how Democrats signal that they know they can't compete on policy and competence. They need hoaxes to win.
43,2022-06-28 14:02:37+00:00,Why has the Biden admin committed another $7.5 billion to pay the salaries of Ukrainian government employees? I do not understand why we keep sending BILLIONS to the Ukraine.
44,2022-06-28 11:34:34+00:00,"Standing with Ukraine for as long as it takes.

Tackling energy prices spikes.

Protecting the world from a food crisis.

Investing in quality infrastructure.

Democracies deliver. Even more so when they are united.

This is what the @g7 stands for. https://t.co/tTjLp94WIO"
45,2022-06-28 07:23:32+00:00,"Inflation is at record levels, riots are breaking out across America, the world is plunging into War… 

Maybe we should ask Hollywood Celebrities to sing John Lennon’s “Imagine” again 

It worked SO well last time… 🙄"
46,2022-06-27 23:40:14+00:00,"We could have turned a blind eye to Putin’s barbaric war against Ukraine and the price of gas wouldn’t have spiked the way it has, but America rose to the moment.

We proudly stand with Ukraine. https://t.co/zF2XfkJjp7"
47,2022-06-27 23:12:56+00:00,Attacking a shopping mall on purpose is an act of terrorism. Putins Russia should be designated a state sponsor of terrorism.
48,2022-06-27 23:05:00+00:00,"The G7 will continue to hit Putin’s military-industrial complex where it hurts the most, prevent the central bank’s foreign reserves from propping up his ailing economy, and deprive Putin of the resources he needs to wage his illegitimate war."
49,2022-06-27 22:35:02+00:00,"Together, the G7 will deliver unwavering, unified commitment to support Ukraine and build on our unprecedented sanctions to hold President Putin accountable – sanctions that will only compound over time to further isolate Russia from the world economy. https://t.co/EJlINtkEfm"
50,2022-06-27 22:10:35+00:00,"Russia's attack on civilians at a shopping mall is cruel. We stand in solidarity with the Ukrainian people.

As demonstrated at the G7 Summit, the U.S. along with our allies and partners will continue to hold Russia accountable for such atrocities and support Ukraine’s defense."
51,2022-06-27 22:01:13+00:00,BREAKING: The U.S. announces that the UN Security Council will meet tomorrow to discuss Russia's attacks on civilians in Ukrainian cities
52,2022-06-27 21:36:28+00:00,"Anyone: explain how a missile attack on a shopping center is anything other than a war crime. 

-A commander decided on the target
-Another commander gave the order to shoot
-Soldiers pulled the “triggers.
The target was civilians.

Extreme violations of the laws of war."
53,2022-06-27 21:33:06+00:00,"Russia’s bombing of a shopping centre in Kremenchuk is an abomination. We share the pain of the victims’ families, and the anger in the face of such an atrocity. The Russian people have to see the truth:
https://t.co/7drortbGSE"
54,2022-06-27 21:11:13+00:00,It's time to cut off Ukraine and focus on America.
55,2022-06-27 18:52:48+00:00,"Boris Johnson says crippling energy prices, surging food costs, and a 40 year high inflation rate is a ""price worth paying"" to 'punish Russia'.

It clearly isn't."
56,2022-06-27 17:40:18+00:00,"The world is horrified by Russia’s missile strike today, which hit a crowded Ukrainian shopping mall -- the latest in a string of atrocities. We will continue to support our Ukrainian partners and hold Russia, including those responsible for atrocities, to account."
57,2022-06-27 16:13:12+00:00,Brittney Griner's detention in Russia has now been extended six more months by a Moscow court. https://t.co/uu9EsDZRjw
58,2022-06-27 15:01:28+00:00,"And let me get one more thing straight. 

Ukraine can put any amount of soldiers anywhere we want in our country.

We can have a company in a post office.

We can put an entire battalion in a fucking theatre.

IT DOES NOT GIVE RUSSIA RIGHTS TO STRIKE OUR SOVEREIGN TERRITORY."
59,2022-06-27 14:44:06+00:00,"Yeah, let’s just fire a fucking missile upon a shopping mall in Kremenchug  with over 1,000 civilians in it, why not.
Russia is a terrorist state that must be defeated, disarmed, and stripped of its ability to wage aggressive wars. https://t.co/goeuZKaIJy"
60,2022-06-27 14:32:04+00:00,"⚡️ Zelensky: 'Russia strikes shopping center in Kremenchuk, while over thousand people inside.' 

“The mall is on fire, firefighters are trying to extinguish the fire, the number of victims is impossible to imagine,"" said President Volodymyr Zelensky.

Volodymyr Zelensky/Telegram https://t.co/Pb8IGeAevD"
61,2022-06-27 13:17:10+00:00,"BREAKING: Joe Biden unwittingly financed Hunter Biden's participation in an escort ring tied to Russia.

Joe Biden wired $100,000 to Hunter from Dec. 2018 through Jan. 2019, the same timeframe he spent 30k on escorts tied to .ru email addresses.

https://t.co/HI1t8ndDB6"
62,2022-06-27 11:39:06+00:00,"Putin’s actions in Ukraine are creating terrible aftershocks, driving up energy and food prices across the world. 

Global leaders need to come together to help Ukraine and make life easier for households across the world. 

Nothing should be off the table. https://t.co/BdL2RbirwK"
63,2022-06-27 02:46:10+00:00,Hello @rusembusa.  Just wanted to remind you all that this is your general.  Remember a few years ago when all the Ted Cruz types were talking about how manly Russia was?  Well 👇👇👇👇 he is three times the man of most https://t.co/0dNQ665wnR
64,2022-06-27 00:33:30+00:00,"Together, the G7 is demonstrating the strong global leadership it will take to maximize the costs to Putin and his enablers and address the impact of his war on the global economy. https://t.co/N30bBeXyKL"
65,2022-06-26 19:56:46+00:00,"This is General Pavel, pulled out of retirement to command Russo-terrorist Special Operations Forces in the east of Ukraine.

So many senior commanders have been killed and incapacitated in Russia’s genocidal war in Europe that it’s down to scraping the bottom of the barrel. https://t.co/tJGE9dbHSB"
66,2022-06-26 18:17:04+00:00,"Due to significant losses among competent commanders, Russia has been forced to send in retired Major General Pavel to oversee a special forces unit operating in Eastern Ukraine. 

Pavel is a 67-year-old veteran of Russia's war in Afghanistan. https://t.co/7TvLx7Moxy"
67,2022-06-26 17:10:47+00:00,This morning I met with @Bundeskanzler Olaf Scholz to discuss our common objective of supporting Ukraine in the defense of its democracy against Russian aggression and a range of shared priorities the G7 will advance together. https://t.co/zRXXsc3Kgl
68,2022-06-26 16:57:22+00:00,"We must support Ukraine to strengthen their hand in both the war and any future negotiations.

President @EmmanuelMacron and I agreed to step up our military support for Ukraine at this critical moment, and to enhance Anglo-French cooperation on defence and security.

🇬🇧🇫🇷 https://t.co/VPcVZgM9dj"
69,2022-06-26 14:18:34+00:00,"After losing all of his top generals and commanders in the war with Ukraine, Putin calls General Pavel out of retirement to lead the Russian invasion. He weighs nearly 300 pounds now, intelligence officials say Putin is “scraping the bottom of the barrel”. https://t.co/AMoMTfoZ3F"
70,2022-06-26 12:36:17+00:00,Russia is a terrorist state
71,2022-06-26 11:03:35+00:00,"The measures we have announced today will directly hit Russian oligarchs and strike at the heart of Putin’s war machine.

We need to starve the Putin regime of its funding. The UK and our allies are doing just that. https://t.co/SyjtaqpuXf"
72,2022-06-26 08:57:21+00:00,"Australia has been invited to the NATO summit because democratic nations must stand together against Russia’s brutal invasion of Ukraine. We will work with our allies and partners, globally and in the Indo-Pacific. I spoke to the media on the tarmac in Sydney before departure. https://t.co/dKVX0HBK4t"
73,2022-06-26 08:41:10+00:00,"We will stand with Ukraine for as long as it takes 

The negative global impact of Russia’s war will be front and centre of our exchanges at the G7. https://t.co/nLm8aLOuWP"
74,2022-06-26 07:39:28+00:00,"Now is not the time to give up on Ukraine, they need the support and resolve of the @G7 more than ever.   
  
The UK will continue to back Ukraine every step of the way, because we know that their security is our security, and their freedom is our freedom. https://t.co/hXJ4jhCN1I"
75,2022-06-26 06:30:00+00:00,"The United States has imposed unprecedented costs on Putin to deny him the revenue he needs to fund his war against Ukraine.

Together, the G7 will announce that we will ban the import of Russian gold, a major export that rakes in tens of billions of dollars for Russia."
76,2022-06-26 01:29:28+00:00,"BOOM: Vladimir Putin is suffering from ""grave"" illnesses and is expected to die within two years, according to Ukraine's intelligence chief, Major General Kyrylo O. Budanov. 👍🙏"
77,2022-06-25 18:37:08+00:00,"It's been a fantastic few days in Kigali.

We’re working alongside our Commonwealth friends to boost trade and investment, drive forward the green industrial revolution and find solutions for the crisis in Ukraine, which will be a focus of the G7 in the coming days. https://t.co/3JZKZS9bQx"
78,2022-06-25 18:25:03+00:00,"Some CIA personnel have continued to operate in Ukraine secretly, mostly in Kyiv, directing much of the intelligence the U.S. is sharing with Ukrainian forces, according to current and former officials. https://t.co/4VWdybmome"
79,2022-06-25 11:38:38+00:00,We are in a spiritual war. Evil is rearing its head in full force.
80,2022-06-25 09:01:51+00:00,"They don't call it class war when they cut wages.

They don't call it class war when they slash benefits.

They don't call it class war when they hike prices.

They only call it class war when people fight back.

Well they're going to have to get used to people fighting back."
81,2022-06-25 01:25:23+00:00,Today’s Supreme Court decision could have the ultimate historical effect of pushing this country further in direction of some kind of new civil war.
82,2022-06-24 21:23:14+00:00,"How about you explain slowly why you won’t support a pardon for Julian Assange and Edward Snowden.

And then continue to explain why you are a shill for the MIC funding war in Ukraine.

Or are you too busy organizing baby killing riots? https://t.co/eOY5YpG25f"
83,2022-06-24 20:56:18+00:00,I see Edward Snowden logged back on today from an undisclosed location in Russia to try to gin up domestic unrest in the US. I hope everyone can see through that.
84,2022-06-24 20:38:19+00:00,"When the penalty for aborting after rape is more severe than the penalty for rape, that's when you know it's a war on women"
85,2022-06-24 19:34:56+00:00,"⚡️Russian MP threatens London with bombardment.

Andrey Gurulyov, a member of the Russian parliament, said that London would be the first city to be bombed by Russia if the blockade of Kaliningrad Oblast, a Russian exclave, led to a war with NATO."
86,2022-06-24 17:31:21+00:00,"Global prosperity and stability is being threatened – with Commonwealth countries bearing the brunt of Putin’s folly in Ukraine.

Together we can bring food prices down and get the world economy back on track, as we stand up for the freedoms we all believe in. https://t.co/boNwmTANa0"
87,2022-06-24 16:27:44+00:00,Putin needs Americans to be divided and too caught up with our own politics so he can continue his march into Ukraine than into Poland and beyond. He knows the only way to defeat the Americans is by turning them against each other. Don’t fall for it.
88,2022-06-24 16:01:45+00:00,"This is about power and the war on women.. Scary, scary times."
89,2022-06-24 12:55:49+00:00,Ladies and Gentlemen I give you our “Culture” Secretary explaining to us all about the hardship of World War Eleven 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ https://t.co/eo253VIfwS
90,2022-06-24 11:16:02+00:00,"Russia says London will be 'first to be bombed' if war breaks out with NATO

💻 GB News on YouTube https://t.co/KHMl3BS8eC

https://t.co/r29zXabejq"
91,2022-06-24 10:51:07+00:00,"A message from President of Ukraine Volodymyr Zelenskyy was just played on the big screens at The Other Stage, shortly before The Libertines’ stage-opening set. #Glastonbury2022 https://t.co/LuXf2FfEBf"
92,2022-06-24 10:47:07+00:00,"Dressed in Gele 😀 but ready for war 🔥 The drama we've been waiting for! 

The #RHOLagos Reunion drops on 1 and 8 July, only on Showmax: https://t.co/ULodPJHNDS https://t.co/MQ7VDi1lAS"
93,2022-06-23 23:28:43+00:00,"The Democrats’ war on women is real and it is now being waged with firebombs. I am proud to introduce this legislation to hold these pro-abortion terrorists accountable for their crimes.

https://t.co/K0C14JBged"
94,2022-06-23 22:28:15+00:00,"Hillsdale College is offering a FREE online course, The Great American Story. From the American Revolution through the Cold War every patriotic American needs to educate themselves our history and the daily threats to our freedoms. Check it out!!! https://t.co/lqftZNwq0F"
95,2022-06-23 21:33:30+00:00,"Dear @RepMattGaetz 
Dear @RepMoBrooks 
Dear @RepAndyBiggsAZ 
Dear @RepMTG 
Dear @LouieGohmertTX1 
Dear @RepScottPerry

You're all fucked.

Flee the country.

Plenty of good seats available on outgoing flights. Russia, Brazil, China.

Flee.

Flee now."
96,2022-06-23 20:51:55+00:00,"Another 450 Million to Ukraine…!  This is a fucking joke, right?"
97,2022-06-23 20:10:34+00:00,"J.K. Rowling has fallen victim to a hoax where she was tricked into believing she was having a Zoom call with the Ukraine President Volodymyr Zelensky.

(Source: https://t.co/XeFmCojPaf) https://t.co/ziu6b920WJ"
98,2022-06-23 20:06:36+00:00,"⚡️ Zelensky on Ukraine's EU candidate status: ""It's a victory. Now, we will defeat the enemy, rebuild Ukraine, become a EU member state, and then – we will finally rest."" https://t.co/W9O4VJew2T"
99,2022-06-23 18:48:46+00:00,"So….we’re a EU candidate nation now 🇺🇦
Winning the war and moving on farther West."
100,2022-06-23 18:28:03+00:00,"Sincerely commend EU leaders’ decision at #EUCO to grant 🇺🇦 a candidate status. It’s a unique and historical moment in 🇺🇦-🇪🇺 relations. Grateful to @CharlesMichel, @vonderleyen and EU leaders for support. Ukraine’s future is within the EU. #EmbraceUkraine https://t.co/o6dJVmTQrn"
101,2022-06-23 17:13:36+00:00,"I am now adamantly Team Russia! 

Don’t like it? I don’t give a damn!"
102,2022-06-23 13:38:29+00:00,"Andriy Verkhoglyad, a good fiend of mine and a very famous war hero, has been killed in action.
Mourning in Ukraine never ends.
I fucking hate war. https://t.co/2ejbv9c8a9"
103,2022-06-23 11:21:56+00:00,"HIMARS have arrived to Ukraine.
Thank you to my 🇺🇲 colleague and friend @SecDef Lloyd J. Austin III for these powerful tools!
Summer will be hot for russian occupiers. And the last one for some of them. https://t.co/BTmwadthpp"
104,2022-06-23 09:53:42+00:00,BREAKING: European Parliament approves massively the candidate status of Ukraine and Moldova as member of the European Union ! https://t.co/0IxA1g14Wr
105,2022-06-23 08:22:23+00:00,"JUST IN - Germany triggers the ""alert level"" of the gas emergency plan. The country is now in short supply, natural gas is used as a weapon by Russia against us, says economy minister Habeck."
106,2022-06-23 07:07:10+00:00,There is always a class war. What the ruling class and their lapdogs in the press hate is that for once our side is fighting back. Solidarity and victory to the RMT. The rest of us are next. https://t.co/VzAImFrxRy
107,2022-06-23 06:43:36+00:00,"I see the EU is willing to introduce a Red Channel/Green Channel type arrangement on Lithuania’s border with Russia. 

Amazing that there’s a solution for the enemey, Russia, but never for the ally, the U.K."
108,2022-06-23 02:00:27+00:00,This is what happens when conservatives don’t fight the culture war. The flags of a victor flying over a conquered city. https://t.co/7oW5fe8scO
109,2022-06-22 21:53:31+00:00,"When pilots talk stuff….

These men are pilots in the Air Force of #Ukraine.  Many people thought they’d be out of the fight on day one… but their STILL at it.  I’ve introduced a bill to train them on NATO jets, so they can transition to the F-16.  #SlavaUkrainii https://t.co/7swVFKUcsK"
110,2022-06-22 19:40:48+00:00,Looking like I’m ready for war 👊🏼😆 https://t.co/vWyrVZka47
111,2022-06-22 18:18:51+00:00,"Biden: ""For all Republicans criticizing me for high gas prices in America, are you now saying we were wrong to support Ukraine and stand up to Putin? Are you saying that we'd rather have lower gas prices in America than Putin's iron fist in Europe?"" https://t.co/Z7U8YIFgnM"
112,2022-06-22 18:14:39+00:00,"Biden: ""To the companies running gas stations and setting those prices at the pump, this is a time of war, global peril, Ukraine. These are not normal times. Bring down the price you are charging at the pump. Do it now."" https://t.co/DF9TEduoM5"
113,2022-06-22 17:40:31+00:00,"I’m doing everything I can to blunt the Putin Price Hike and bring down the cost of gas and food.

I led the world to coordinate the largest release from global oil reserves in history, and I’m working to get 20 million tons of grain out of Ukraine to help bring down prices."
114,2022-06-22 16:34:55+00:00,"Y’all get that states can’t just secede, right? 

Like we literally had a war about this."
115,2022-06-22 16:16:39+00:00,"America’s cities are crime-ridden war zones, but at least we have this! 👇🏼 https://t.co/3YJAtbE17p"
116,2022-06-22 15:18:58+00:00,The UK fully supports Lithuania stopping sanctioned goods from Russia travelling through their country. We must stay strong in the face of Russian aggression and challenge these unjustified threats. 🇬🇧🇱🇹
117,2022-06-22 15:09:09+00:00,"⚡️ Miami police launches buy-back of weapons, will hand them over to Ukraine's Armed Forces. 

Police have offered $50 for pistols, $100 for shotguns, and $150 for “powerful” rifles such as the AK-47 or AR-15. 

Police said they did not question the origins of the weapons."
118,2022-06-22 14:56:06+00:00,"Ukraine is going through hell for a simple reason: its desire to join the EU.

The @EU_Commission answered this desire explicitly.

Our opinion acknowledges the immense progress that 🇺🇦 democracy has achieved since the Maidan protests of 2014. 
 https://t.co/QFE1842N7W"
119,2022-06-21 23:38:05+00:00,"They’ve tried to distract you with a war, a fake insurrection on our democracy - and now they are warning of another pandemic. 

What they really want is to vote by mail - and therefore stay in power. 

The counter culture is conservative. Wake up."
120,2022-06-21 23:13:33+00:00,"In a few minutes, we’ll be taking off for Rwanda. There, I’ll work with leaders to address the shared crises that many countries are facing – like the impacts of Russia’s illegal invasion of Ukraine and climate change, and the rising cost of living. More to come from #CHOGM2022."
121,2022-06-21 22:24:30+00:00,"Merrick Garland is more interested in prosecuting Russians than criminals working in our government like @JakeAuch chief of staff Tim Hysom.

Does our U.S. Attorney General actually serve the U.S. or Ukraine? https://t.co/etc1tX729p"
122,2022-06-21 21:45:43+00:00,Why do members of our government keep going over to Ukraine? Why
123,2022-06-21 21:31:03+00:00,Why is Attorney General Garland in Ukraine?
124,2022-06-21 17:08:53+00:00,Why the hell is Attorney General Merrick Garland in Ukraine?
125,2022-06-21 14:44:03+00:00,"Russia’s ruble hit a seven-year high, cementing its status as the world’s best-performing currency.

It has gained about 35% so far this year, and has more than doubled from a low after the invasion of Ukraine.
https://t.co/fPA689PnyY"
126,2022-06-21 13:54:17+00:00,"Breaking News: Merrick Garland, the U.S. attorney general, traveled to Ukraine to discuss the prosecution of Russians for war crimes, his spokesman said.
https://t.co/Fc1rhlmPlC"
127,2022-06-21 13:39:37+00:00,"New documents show the U.S. Army is teaching West Point cadets CRT and addressing “whiteness.”

Indoctrinating our military distracts from making certain we can effectively combat Communist China, Russia, North Korea, and Iran."
128,2022-06-21 13:32:17+00:00,"In unannounced trip, Attorney General Merrick Garland Visits Ukraine, Reaffirms U.S. Commitment to Help Identify, Apprehend, and Prosecute Individuals Involved in War Crimes and Atrocities https://t.co/GzHPGqOUYV"
129,2022-06-21 13:30:01+00:00,Attorney General Merrick Garland has made an unannounced visit to Ukraine — he's meeting with Prosecutor General Iryna Venediktova to discuss efforts to identify and apprehend suspected war criminals.
130,2022-06-21 13:10:43+00:00,"Ben Stiller could visit impoverished communities in America like Skid Row or do something to help out the hundreds of thousands here but instead, he went to Ukraine for a photo op.

Honestly what does this even accomplish? https://t.co/iE6jzuerYY"
131,2022-06-21 12:06:49+00:00,Just told my Ukrainian tenant to put down the mop (he likes doing chores as thanks for a warm bed and two meals a day) so I could tell him the family trip to Blackpool was cancelled due to the strikes. He’s devastated. “Why have they done this? To punish Ukraine?” he asks.
132,2022-06-21 10:30:23+00:00,"When fleeing war, refugees can only carry so much. But refugees bring so many gifts to their new communities: hopes, skills, talents, traditions and much more. This #WorldRefugeeDay, I'm joining @RESCUE_UK to welcome refugees and all they bring."
133,2022-06-21 06:10:55+00:00,"How many people have a scrap of sympathy for RMT. In the past 2 years the country has been to hell &amp; back with Covid &amp; the war in Ukraine, which has triggered galloping inflation! Why is the RMT entitled to special treatment? In comparison to nurses &amp; teachers they are well paid!"
134,2022-06-21 04:16:21+00:00,"If you don't automatically say, ""fuck off"" after seeing these two ridiculous photo ops with Ben Stiller from Ukraine... you're probably one of the few people still wearing masks alone in their car. https://t.co/3My2B4Iu09"
135,2022-06-21 03:03:20+00:00,This is a super serious war you guys. https://t.co/KeRaQHheC6
136,2022-06-20 21:25:52+00:00,"It was an honour to meet President  @ZelenskyyUa on #WorldRefugeeDay as part of my visit with UNHCR @Refugees to stand in solidarity with people forced to flee in Ukraine and worldwide, and bring more attention to the humanitarian situation. 

@Refugees #WithRefugees https://t.co/zpNpva233j"
137,2022-06-20 19:20:25+00:00,"Hollywood actor Ben Stiller enters the dangerous and deadly warzone known as The Ukraine to meet fellow top actor
Volodymyr Zelensky https://t.co/f97ob32rb4"
138,2022-06-20 19:14:07+00:00,"Zelensky is ""fighting for his life"" in a war but has time to meet with Hollywood celebrities and preach about the benefits of ""green energy""

The whole thing is a scam"
139,2022-06-20 18:28:15+00:00,"Today, on World Refugee Day, I join people around the world in recognizing the strength, resilience, and humanity of the millions of refugees forced to flee violence, persecution, and war.

Those who find refuge in America — a proud nation of immigrants — enrich our country."
140,2022-06-20 18:05:32+00:00,"Mr. Putin, end this war."
141,2022-06-20 15:47:48+00:00,"You are America Last if you legislate/vote to:

Fund a proxy war with Russia to defend Ukraine’s borders while our own border is out of control and under siege from a massive daily invasion of human trafficking, deadly drug trade, &amp; we have a border national security crisis.

1/7"
