,Date,tweet
75,2022-06-30 09:21:31+00:00,"If testimony like this is not enough to spur the Republican Party into excising the lie that the election was stolen, it is hard to imagine what could 
https://t.co/DIfOPoSJpQ"
76,2022-06-30 09:20:59+00:00,Let’s take crypto mainstream with education. https://t.co/YP1p5udsfr
77,2022-06-30 09:02:49+00:00,"#Binance has partnered with @KhabyLame.

Why?

Well, he's the most followed creator on TikTok. And he's good at explaining things in a simple way. Perfect for crypto adoption. 🤲🏾 https://t.co/1z8PT3Wxla"
78,2022-06-30 08:38:10+00:00,"To many Europeans, the PKK’s enduring appeal among Kurds reflects Turkey’s own democratic shortcomings. Kurdish pleas for cultural autonomy have gone unanswered for decades https://t.co/vhmpKENkSI"
79,2022-06-30 08:30:22+00:00,"More positive headlines.
 https://t.co/xZVcaBMIyh"
80,2022-06-30 08:11:03+00:00,About 47m people are at risk of hunger because of Russia's war in Ukraine. Could more grain be used to feed humans instead of animals? https://t.co/V1T7mvsemu
81,2022-06-30 07:51:28+00:00,"Digital technologies are a “critical part of the solution” to conflict, famine and human suffering, argues America’s ambassador to the UN. In a guest essay, she explains how to make better use of them https://t.co/BUKlFbWmGa"
82,2022-06-30 07:49:54+00:00,It's a rough bear market. https://t.co/julYk7DuiS
83,2022-06-30 06:04:22+00:00,The Italian government is investing massively in Rome’s historic film studio. The question is whether it will pay off https://t.co/UeiYZtbtCb
84,2022-06-30 05:41:11+00:00,"The energy transition will require smarter, more resilient electrical grids. The Economist’s Vijay Vaitheeswaran describes the pathway to a decarbonised future, on our science and technology podcast, “Babbage” https://t.co/No6Fqg84yQ"
85,2022-06-30 05:20:41+00:00,Boris Johnson’s chances in Britain’s next general election have been boosted. The prospects of Scottish independence have not https://t.co/dKfDKVmsKP
86,2022-06-30 04:54:43+00:00,"The price of bitcoin has fallen by 70% from its peak, and overall, the total value of crypto assets has shrunk by two-thirds. This week’s “Money Talks” podcast asks how long this downturn will last https://t.co/SI6VcFyRts"
87,2022-06-30 04:36:25+00:00,"For a noisy minority of Filipinos, the simple fact of another Ferdinand Marcos in the presidential palace is horrifying https://t.co/3PMKOBYY3e"
88,2022-06-30 03:42:28+00:00,More of Britain’s pension assets should be used to drive business growth https://t.co/evwu3p5qBi
89,2022-06-30 03:20:31+00:00,Getting the most out of tomorrow’s grid requires digitisation and demand response https://t.co/w1pdCmf0e1
90,2022-06-30 03:02:29+00:00,"State cash is pulsing through China’s private-capital markets. It brings fresh problems 
https://t.co/RXkcIAafsh"
91,2022-06-30 02:39:54+00:00,Indonesia’s campaign against Islamists is a ploy to silence critics https://t.co/SKH3NUXcIX
92,2022-06-30 02:17:44+00:00,Decarbonisation of electric grids reliant on renewables requires long-duration energy storage https://t.co/8No346Bck6
93,2022-06-30 01:56:08+00:00,Ukrainian tank-hunting teams use drones to find and stalk Russian vehicles with minimal risk https://t.co/tDRh3HrRUt
94,2022-06-30 01:34:16+00:00,"The speed with which the reported death toll rose, even in an area with few communication links, is a sign of how deadly the tremor may have been 
https://t.co/aYtLFBxz0Y"
95,2022-06-30 01:15:52+00:00,"Here is a small selection of books in English that reflect the region’s trends while paying homage to its diversity 
https://t.co/BwtbiRTF0E"
96,2022-06-30 00:53:41+00:00,Green gases can help in the shift from fossil fuels to electricity https://t.co/JnOkuX1oGP
97,2022-06-30 00:31:27+00:00,"New technology can help monitor, manage and minimise methane leaks https://t.co/2pMPjjRrnS"
98,2022-06-30 00:09:21+00:00,We’re looking for an interactive visual journalist to join The Economist’s data team. Apply by July 15th https://t.co/lFFz3pfPSd
99,2022-06-29 23:51:04+00:00,“A woman came up to me and told me she was raped as a teenager. She looked into my eyes and cried”: photographer @shuranphoto on the protesters she met outside the Supreme Court https://t.co/kZwtan2hqe
100,2022-06-29 23:28:50+00:00,Energy security gives climate-friendly nuclear-power plants a new appeal https://t.co/53EqRyGXwj
101,2022-06-29 23:09:47+00:00,Six times the grain output of Ukraine and Russia combined is either burned as biofuel or used to feed animals https://t.co/sTaEBWcnzH
102,2022-06-29 22:50:29+00:00,"The disaster comes at a time of crisis for the country and will test the Taliban’s capacity to govern 
https://t.co/CFSa7JESxd"
103,2022-06-29 22:31:31+00:00,Making natural gas emissions-free will be a challenge https://t.co/6p0ujvlUo4
104,2022-06-29 22:12:28+00:00,"Eskom, the state power monopoly, cannot generate enough electricity to meet demand https://t.co/3EczDvDEkn"
105,2022-06-29 21:53:40+00:00,"This week on “Checks and Balance” with @imkahloon, @JamesMAstill and @JohnPrideaux: what is the purpose of the January 6th committee? What new information has it revealed—and can it make a difference? https://t.co/E0JmDXOJbj https://t.co/KvXFx2H3KB"
106,2022-06-29 21:34:48+00:00,The opposition to a uranium boom resembles the environmental-justice concerns that have doomed existing nuclear power plants https://t.co/BTkBjOJ6j5
107,2022-06-29 21:15:43+00:00,But Recep Tayyip Erdogan takes home a victory https://t.co/hTJhcF1Klm
108,2022-06-29 20:57:20+00:00,Join our team as an interactive visual journalist. We welcome applications until July 15th https://t.co/AJnX75GeDY
109,2022-06-29 20:39:07+00:00,"In much of the northern hemisphere, it’s summer. But in the world of crypto, winter has arrived. On this week’s “Money Talks” podcast, @Alice_Fulwood asks if it could become a permafrost https://t.co/xK8FGnHwBP"
110,2022-06-29 20:20:27+00:00,Humans ate just 13% of global maize output in 2019 https://t.co/H7AzSWyquj
111,2022-06-29 20:01:39+00:00,Russian-backed militias in Ukraine’s eastern Donbas region have used consumer drones for years. Now several thousand drones are reportedly in use in Ukraine https://t.co/Us5CQxPvoi
112,2022-06-29 19:43:36+00:00,"Justice Stephen Breyer has confirmed he will retire from the Supreme Court tomorrow. We explain who Ketanji Brown Jackson, his successor, is, and why her appointment is significant https://t.co/vLMk0LxUyo"
113,2022-06-29 19:37:02+00:00,"On the day Roe v Wade was overturned, photographer @shuranphoto was outside the Supreme Court. This is what she saw. From 1843 magazine https://t.co/Fnhn3zrFWV"
114,2022-06-29 19:27:14+00:00,The real winner is Boris Johnson https://t.co/jmimMUU5Te
115,2022-06-29 19:18:53+00:00,The war in Ukraine has exposed the vehicle’s vulnerabilities. They can be overcome https://t.co/6BjyA4rKrl
116,2022-06-29 18:57:39+00:00,"Scientists found that the T-shirts of friends smelt more similar to each other than the T-shirts of strangers. Friends, in other words, do indeed smell alike. But why? 

https://t.co/e2Pu5vbyh0"
117,2022-06-29 18:39:38+00:00,In its glory days Cinecittà was known as “Hollywood on the Tiber”. The Italian government hopes it can lure big-budget productions once again https://t.co/p5H3F0fY5J
118,2022-06-29 18:22:54+00:00,"“I wanted to see, in a practical way, what the next 10-15 years would look like.” The Economist’s Vijay Vaitheeswaran explains how to go green amid an energy crisis, on “Babbage”, our podcast on science and technology https://t.co/OexuifRYSw"
119,2022-06-29 18:03:51+00:00,"The region is immersed in one of its periodic bouts of re-assessing its history. Delve in with these reads selected by our Latin America columnist 
https://t.co/zrquP6uHet"
120,2022-06-29 17:47:41+00:00,"Turkey has lifted its objection to Finland’s and Sweden’s applications to join NATO. In exchange, the countries will drop a partial arms embargo against Turkey and crack down on financing and recruitment by the PKK, an armed Kurdish group https://t.co/Vql6CgVT2T"
121,2022-06-29 17:31:06+00:00,"Rising interest rates, soaring prices, supply-chain chaos in China and the war in Ukraine are causing a wave of uncertainty to wash over the global economy. That is hitting young tech firms particularly hard 
https://t.co/OCyjGzZWmJ"
122,2022-06-29 17:15:20+00:00,"“Vladimir Putin’s invasion has proved to be a colossal miscalculation,” writes @KofmanMichael. But “Russia is not going away as a strategic competitor”, he explains in a guest essay https://t.co/CeR0BWbfdu"
123,2022-06-29 16:56:44+00:00,Make sense of the world and join more than a million subscribers who benefit from our in-depth global coverage https://t.co/j5wxVaRiMo https://t.co/3tk0kLRMfV
124,2022-06-29 16:38:48+00:00,Its conservative majority is expanding the right to religious exercise at the expense of church-state separation https://t.co/0Wo3Wq2V1P
125,2022-06-29 16:17:30+00:00,"Can a recession be avoided? Nobel prize-winning economist Paul Krugman finds reasons to be hopeful, on “The Economist Asks” podcast https://t.co/XSoqTBir5D"
126,2022-06-29 15:59:58+00:00,"In Colorado’s primary on June 28th, a clerk who was indicted for breaching her county’s election system in an effort to prove that voting machines were rigged against Donald Trump lost out to a moderate with no such delusions https://t.co/um4btH2Pnb"
127,2022-06-29 15:42:16+00:00,"Members of Donald Trump’s cabinet were so disgusted with his actions that they seriously contemplated invoking the 25th Amendment, which would have removed the president from power 
https://t.co/U7Q8UWwQio"
128,2022-06-29 15:21:15+00:00,"“We have never had more technological tools at our disposal to help with crises across the globe, and it would be a travesty for us not to use them,” writes America’s ambassador to the @UN https://t.co/14wz8aXXmW"
129,2022-06-29 15:03:04+00:00,"China’s government could clamp down harder on virtual private networks if it wanted to. Those caught using the software tend to receive a slap on the wrist 

https://t.co/WXhN09b5pN"
130,2022-06-29 14:44:32+00:00,Energetic efforts are needed to soften the blow https://t.co/AV4CjbYYfF
131,2022-06-29 14:41:12+00:00,"Many may laugh at him now, but Saylor will get the last laugh in time.

Bookmark this tweet. https://t.co/K8lZPCFc0J"
132,2022-06-29 14:36:16+00:00,"@juthica Huge difference though. No leverage, they can last a long time, till the next bull market."
133,2022-06-29 14:28:09+00:00,"On “Checks and Balance” this week:
- @JamesMAstill recaps the January 6th committee hearings so far
- @Edanyaperry on the potential criminal consequences
- @SarahLongwell25 on what Republican voters are thinking https://t.co/JnKYyobn3G"
134,2022-06-29 14:20:48+00:00,@DABson ? Why can’t you use Binance?
135,2022-06-29 14:10:07+00:00,"Today on “The Intelligence”: the coming wave of inflation-driven unrest, why Chinese spies are not so spooky and America’s pool of lifeguards dries up https://t.co/Y6bfMVvCRi"
136,2022-06-29 13:51:57+00:00,What effect will the ruling have on elections? There is a chance it could boost turnout among Democrats who might have otherwise been disaffected. That could matter in states where elections are decided by close margins https://t.co/ayfO05J2s0
137,2022-06-29 13:35:07+00:00,America’s pool of lifeguards has dried up. @Rosemarie_Ward tells “The Intelligence” why the risks that poses will last beyond this year https://t.co/J8Qm7ljoxz https://t.co/vo1Gr9oIYo
138,2022-06-29 13:20:22+00:00,"Although this year’s production is expected to fall by one-third, Ukraine’s Grain Association still expects an annual harvest of 26m tonnes of maize, 19m tonnes of wheat, 7m tonnes of barley and 13m tonnes of oilseeds https://t.co/ElNoHzMFUM"
139,2022-06-29 13:14:25+00:00,And how to handle twins...
140,2022-06-29 13:08:42+00:00,@langyacjd Saw a video version of it a few years ago. Hilarious. I am not the Money God (a Chinese thingy). Just a start up guy.
141,2022-06-29 13:01:57+00:00,NATO’s leaders can now concentrate on the pressing business of how to strengthen the alliance in the face of Russia’s invasion of Ukraine https://t.co/SvcnuYhxGZ
142,2022-06-29 12:53:51+00:00,"In CS (customer service) training. Yes, I am being trained by our trainers, again. There is a lot to learn.

Like: don't wear masks when taking selfies for KYC. It won't pass.😆"
143,2022-06-29 12:45:36+00:00,“It’s apparent the Chinese have significant shortcomings when it comes to espionage.” @JNBPage tells “The Intelligence” why their spooks aren’t so spooky https://t.co/368T8NVxE2 https://t.co/a3cg8L5Sho
144,2022-06-29 12:25:44+00:00,The euro zone is at less risk from doom loops than it was ten years ago. But the danger has not disappeared https://t.co/BauOjztDOO
145,2022-06-29 12:05:30+00:00,"After the rally of his supporters outside the White House on January 6th last year, Donald Trump was intent on joining his supporters at the Capitol itself—something he had pledged to do in his speech 
https://t.co/xA4R9NODQ1"
146,2022-06-29 12:00:31+00:00,With fast-growing cities comes increasing food waste. San Francisco has found a solution to the problem https://t.co/mg2nHuG3Om
147,2022-06-29 11:46:03+00:00,"Less than half of the world’s grain harvest is eaten by people
https://t.co/6ULbGLaKAI"
148,2022-06-29 11:41:04+00:00,"“Moods are much tetchier, because belts are tighter.”— @robertguest1 tells “The Intelligence” where to expect inflation-driven unrest in the next year and why https://t.co/KkxBXZgWYh"
149,2022-06-29 11:29:12+00:00,"Party bosses blame a brutal assault on gangsters, rather than endemic sexism https://t.co/eGPsVyyTN7"
150,2022-06-29 11:10:12+00:00,"With his threats to use the bomb, Russia’s president has overturned the nuclear order https://t.co/ZEm5hEIiQz"
151,2022-06-29 10:51:34+00:00,"Since the summer of 2020 economic indicators had tended until recently to surprise on the upside. But as inflation has surged and consumer confidence has flagged, they are now failing to meet forecasters’ expectations https://t.co/UufsjUtRGj"
152,2022-06-29 10:33:08+00:00,"The Kurdistan Workers’ Party, also known as the PKK, has been a thorn in Turkey’s side since 1984, when the group launched an insurgency https://t.co/wDU7xo8tmD"
153,2022-06-29 10:14:12+00:00,The year is 2042. One airline is using a combination of “synthetic” aviation fuel and carbon credits to promote “carbon negative” flights. But is it too good to be true? Listen to “The World Ahead” podcast with @tomstandage https://t.co/y75UABPPL6
154,2022-06-29 10:11:04+00:00,@wmcabangon @binance I wish... 😂
155,2022-06-29 10:09:23+00:00,"@TinovuT @binance It is being worked on, at the highest priority."
156,2022-06-29 10:07:34+00:00,@DavidBTCslayer @binance We support Yubikey.
157,2022-06-29 10:05:59+00:00,"@carlocarlocarl @binance This one, we might not get to for a while. Sorry."
158,2022-06-29 10:05:22+00:00,"@ramondiaz @binance It is back, I think."
159,2022-06-29 09:55:49+00:00,@TajoCrypto @binance Always room to improve.
160,2022-06-29 09:55:18+00:00,Photogrammetry and 3D scanning will aid future rebuilding efforts. They will also help tell the story of the war https://t.co/w85t6yNdeZ
161,2022-06-29 09:55:12+00:00,@ARafayGadit @binance Noted.
162,2022-06-29 09:36:46+00:00,Our Bello columnist on the essential books for understanding Latin America https://t.co/kv4fHOsMZT
163,2022-06-29 09:33:58+00:00,@scupytrooples @binance Our wallet addresses are pretty public. Glassnode and other services track them closely. https://t.co/fkiTzB60AV
164,2022-06-29 09:32:32+00:00,@0xmubaris @binance I suggested this a while back...
165,2022-06-29 09:32:01+00:00,@d_toozer @binance Our process is so strict it's not even funny. But UX still can be improved.
166,2022-06-29 09:30:23+00:00,@Eljaboom @binance P2P trading?
167,2022-06-29 09:29:42+00:00,@Annie_Lordd @binance Binance Card and Binance Pay. Need to expand coverage.
168,2022-06-29 09:29:08+00:00,"@EUR1313 @bitmma @binance IEOs were started at the bottom of the last bear market, Jan 2019, when bitcoin was $3000."
169,2022-06-29 09:28:31+00:00,"@yoldaser @binance haha, bull test?"
170,2022-06-29 09:28:21+00:00,@CryptoAlerts365 @binance Will do.
171,2022-06-29 09:28:00+00:00,"@revolut20 @binance They are earned, not bought. 😉"
172,2022-06-29 09:27:39+00:00,@PC_PR1NCIPAL @binance @EdgeSheet Let's get you a hoodie and a couple of merchs for the good feedback. 🙏 @AlexOnchain
173,2022-06-29 09:18:35+00:00,"“Is it possible to thread the needle, to reconcile energy security and climate security?” Vijay Vaitheeswaran, The Economist’s global energy and climate innovation editor, talks to @alokjha on “Babbage” https://t.co/igGfn79pC3"
174,2022-06-29 09:00:25+00:00,"The fortress was a target from day one, when Russia’s Black Sea flagship arrived at its shores to request the surrender of its tiny guardpost. The garrison’s famously impolite refusal became a rallying cry for the country 
https://t.co/6Whb4FmWTv"
