,Date,tweet
37,2021-12-29 15:19:38+00:00,The continued delay in appointing a Specialised Anti-Corruption Prosecutor is avoidable bad news for #Ukraine. Selection committee members should finally certify the winner &amp; help strengthen this vital independent #anticorruption institution
38,2021-12-29 13:22:39+00:00,For the #EU to pretend that #Ukraine is a Democratic State just further exposes the hypocrisy of the EU - They ignore calls for Press Freedom when it suits their Geopolitical ambitions... https://t.co/TNc0VSqUMx
39,2021-12-29 08:19:09+00:00,"The presence of #Russia aircraft in the air prevented #Syria air defence from intercepting most missiles fired against #Latakia port. This is the second time #Israel carried out an air attack while hiding behind Russian planes and jeopardizing their safety
https://t.co/RpGEm4Hmfp"
40,2021-12-29 07:34:51+00:00,#Kremlin thinkers badly need some kind of provocation at the border with #Ukraine to justify farce they have invented about imminent aggression. They are gifted at that. Skills may be improved since war in 2008. Teeth-less reaction by the West at that time may even encourage.
41,2021-12-28 23:18:00+00:00,".@StellarOrg partners with @MoneyGram, works with #Ukraine, has the first North American bank issue a stablecoin directly on their public network and @MessariCrypto has ZERO mention of #XLM in his report….ok 😂"
42,2021-12-28 22:37:01+00:00,"Russian Su-34 ""Red 01"" from Voronezh Baltimor has reportedly crashed near Saratov on 26th December https://t.co/DxlTETCtrR   #Russia https://t.co/rLBv2b6sGI"
43,2021-12-28 20:47:12+00:00,"Russian media state that the Kalashnikov factory in Venezuela will start production next and production lines and equipment are currently being set up. From the contract being signed to the factory opening it will be 21 years
#Venezuela #Russia   https://t.co/pwbCqHcXM1"
44,2021-12-28 20:04:33+00:00,Discussed with @trussliz developments on Russian military build up. Reiterated support to #Ukraine’s sovereignty &amp; territorial integrity. Immediate priority is to avoid further escalation. Any discussion about European security must happen in coordination with+participation of EU
45,2021-12-28 19:32:41+00:00,"@KremlinRussia_E #GOP #Russia #Ukraine

Complete exchange between @VP and former AG Bill Barr:
https://t.co/KgOQfJtUb6"
46,2021-12-28 18:47:29+00:00,"“It’s just one more step from authoritarian regime to totalitarian.” Our report for @BBCNews @BBCWorld on the “liquidation” of one of Russia’s oldest civil society groups, International Memorial. Camera/edit @AntonChicherov Producer @LizaShuvalova #Russia https://t.co/U0r3PBQcPA"
47,2021-12-28 18:17:46+00:00,"FM #Lavrov: #NATO is impetuously approaching Russian borders, yet the escalation is “blamed” on us, despite the fact that 🇷🇺Armed Forces are operating within #Russia’s territory. https://t.co/0yhkqgsZIQ"
48,2021-12-28 17:16:25+00:00,"Spoke with #UK Foreign Secretary @trussliz about Russia’s continued unprovoked &amp; unexplained build-up in &amp; around #Ukraine. #NATO’s actions are defensive &amp; proportionate, and we remain open to dialogue. I have called for a meeting of the NATO-Russia Council in January."
49,2021-12-28 16:41:41+00:00,"❄️❄️❄️ #Russia ❄️❄️❄️

📍 Moscow, a festive view from the Patriarshy Bridge.

© A.Mazureva
👉 https://t.co/lJ7LEfjH9f https://t.co/77ttJ9vQkR"
50,2021-12-28 15:35:25+00:00,"«No #Ukraine in #NATO, no NATO in Ukraine, &amp; no INF missiles in Europe”: the most important objectives of #Russia’s recent foreign policy campaign. See here👇🏾 https://t.co/PfiMEbp5uW"
51,2021-12-28 14:54:49+00:00,"A purely Western assessment of Soviet radars and air-to-air missiles from the 1980s. Yes, from the good ol'days of illustrated Salamander Books. #AvGeek #aviation #Russia #coldwar #History 
Btw would love to see an updated/expand version of this infographic. https://t.co/iY0kdTQqfk"
52,2021-12-28 13:00:01+00:00,"If there's a topic that's front of mind in Europe, it's #Russia.  While Moscow's hostile #energy policy toward the EU is certainly painful, it pales in comparison to the larger looming threat: a potential invasion of #Ukraine. 

My latest: https://t.co/3rEOsOEs7S"
53,2021-12-28 11:43:48+00:00,"#BREAKING 🔴: #Russia's Supreme Court has ordered the closure of the country's most prominent rights group, #Memorial 🇷🇺🧑‍⚖️ 

@MemorialMoscow chronicled Stalin-era purges and symbolised post-Soviet democratisation.

@felix_light in #Moscow has more ⤵️ https://t.co/tcPfNUemdc"
54,2021-12-28 09:42:44+00:00,"FM #Lavrov: #Russia’s proposals on ensuring #security in entire #EuroAtlantic region clearly demonstrate our sincere desire to prevent negative developments under certain #NATO scenarios, but if the alliance continues moving closer to 🇷🇺borders it will be crossing the red line. https://t.co/B2IQcrSdSE"
55,2021-12-28 08:52:26+00:00,"#Russia does not intend to start a military operation against #Ukraine, but has the right to use its armed forces to protect Russian citizens abroad in the event of an attack on them - Russian Federation Council Vice-Speaker"
56,2021-12-28 08:07:12+00:00,"Some kind of schizophrenia is going on in #Russia. The government is trying to convince its people through all propaganda mouthpieces that #NATO is attacking or about to attack, making military conflict inevitable. It’s no longer just bluffing, it’s a crime against own people"
57,2021-12-28 07:23:57+00:00,"Happy birthday to our dear Taehyung #BTS. Please, be happy, we love you very much here in #Ukraine 🇺🇦💜 (it’s the biggest LED screens in Europe) 

🔺 https://t.co/FJvVRyAtT8 🔺

#HappyVDay #HappyTaehyungDay 
#HappyBirthdayTaehyung #VDAY #TaehyungDay #Taecember https://t.co/MTmamim27c"
58,2021-12-28 01:12:13+00:00,"🇷🇺💬Russian FM Sergey #Lavrov: if the West strengthened sanctions, #Russia would find an answer

💬""Every day Russia proves its ability to solve any problems, and it will not change its way of life, its beliefs, just because the West got angry and closed some technologies there"" https://t.co/uZZpYabTgI"
59,2021-12-27 23:08:39+00:00,"Litecoin third most popular #crypto of 2021 in #Russia 

⚡ #Litecoin is global ⚡

https://t.co/eZ8AV8dJEZ https://t.co/5KrzoBEft8"
60,2021-12-27 22:13:47+00:00,Fuck #Russia ! https://t.co/jB8KnYjnLJ
61,2021-12-27 21:11:06+00:00,"Suddenly, Madison Cawthorn's Fox News clips, praising Russia's military might and deriding America's capabilities, are being broadcast on #Russia's state TV. Perfect timing, in light of his St. Petersburg story being so widely discussed in the U.S. https://t.co/WmZONshjT3"
62,2021-12-27 19:47:38+00:00,A #Miami connection +a #Russia connection in this trending story on a #Republican congressman's setup with his (now ex) wife https://t.co/L0AlFnMDz3
63,2021-12-27 19:41:08+00:00,"In #Russia, the head of the parliamentary faction of the LDPR party, MP Vladimir Zhirinovsky is calling for missile strikes on civilian targets in #Ukraine on the New Year night of 2022.

@PACE_News why do you allow Russia to be a member of PACE?

https://t.co/3uF3GVheR9"
64,2021-12-27 19:19:31+00:00,"🇷🇺#Russia Deputy FM Sergey #Ryabkov: We must stop #NATO eastward expansion, exclude Ukraine’s joining NATO, guarantee our security, at least on the positions that existed in 1997 when the Russia-NATO Founding Act was signed.🔻 https://t.co/XPeTeyxnzf"
65,2021-12-27 16:14:40+00:00,"Breaking! #NATO preparing to wage large scale armed conflict with #Russia, @mod_russia
https://t.co/yertcyS0d3"
66,2021-12-27 15:50:30+00:00,Meanwhile in #Russia: https://t.co/M06UryT1WX
67,2021-12-27 15:30:54+00:00,Say hello to Margarita. Today she's helping hold #Europe's frontline. Today she's risking her life to defend democracy. Today she's facing Russia's occupation forces in eastern #Ukraine. Stay safe sister. Stay safe. #UkraineWillResist https://t.co/PXcJCXBUmf
68,2021-12-27 15:18:58+00:00,"JUST IN: #Russia's ultra nationalist writer &amp; journalist  Egor Prosvirnin found dead in Moscow, Russian media reporting.

""Prosvirnin fell out of the window of a house on Tverskoy Boulevard."" He was 35."
69,2021-12-27 15:18:02+00:00,"While all eyes are on Ukraine, #Russia is now using the #Balkans as the next battlefield to weaken @NATO and the European Union.

Wake up Europe.

My latest @ForeignAffairs

https://t.co/Ap5oAC8rmd"
70,2021-12-27 15:09:40+00:00,"#BREAKING. In central #Moscow, #Russia, prominent far right columnist, founder of Sputnik &amp; Pogrom website, Yegor Prosvirnin was found dead after reportedly falling off the window of his apartment:

https://t.co/apB2nMi2DH"
71,2021-12-27 15:09:32+00:00,Was Madison Cawthorn's soon-to-be ex a Russian honeypot? Inquiring minds want to know! #MadisonCawthorn #Russia https://t.co/iLWN2xez0j
72,2021-12-27 14:37:14+00:00,"Who does Kamala Harris think she is? Does it matter that it was #US encroachment on #Ukraine Sovereignty in the first place that fucked the country over and turned it into the basket case it is today...?
Why doesn't Kamala Harris try sorting out the level of Poverty in America..? https://t.co/9DF3a4cPcG"
73,2021-12-27 14:22:16+00:00,"The Mongols failed, then Napoleon failed, around 140 years later and Hitler also failed, so the #US regime thought: ""Oh well, they weren't lucky, but we will succeed"".
Provoking/attacking #Russia is basically the #US empire deciding to commit suicide. https://t.co/NaPuojRl1Z"
74,2021-12-27 12:44:33+00:00,"Lavrov: I do not rule out that the West wants to provoke a ""little war"" in Ukraine and blame Moscow for it https://t.co/Zng9Hug4d1  #Ukraine"
75,2021-12-27 11:02:16+00:00,"🎂 Brilliant movie star #GérardDepardieu - French by birth, Russian in spirit - turns 73 today!

Monsieur Depardieu is a citizen of #Russia since 2013 and an ""honorable Udmurt"" ☝️

He said many times that he loves Russia. The sentiment is 100% mutual! 🤗 Happy Birthday, Gérard! https://t.co/3eCSsEWPAq"
76,2021-12-27 10:27:42+00:00,"Deputy of the Russian State Duma Delyagin says we should expect an attack by #Ukraine on Crimea, Rostov-on-Don, Belgorod and Bryansk in early 2022
🤡🤡🤡 
https://t.co/VXwHgaZMVq"
77,2021-12-27 09:17:57+00:00,"Senior diplomats from #Germany and #Russia are reportedly to meet in January 2022 to hold discussions over #Ukraine. 

This reeks of 1939. Will Germany ever learn on how to deal with Russia?

https://t.co/bXGbewsgq8"
78,2021-12-27 09:03:24+00:00,"Looks like BMD-4 and BTR-D airborne infantry fighting vehicles and apc:s. 

If this is indeed filmed in Pskov, that would mean that elements of the 76th Guards Air Assault Division are moving somewhere.

76th is manned fully by contract soldiers.
#Russia https://t.co/5k1ploOKGt https://t.co/uhXbGuRjnE"
79,2021-12-26 23:16:15+00:00,"Georgraphy matters: the image of ""#Russia'n forces NEAR #Ukraine"" shows Pogonovo Training Area outside of Voronezh. It's about 390 km (240+ miles) to UKR border.

Austin, TX is some 200 miles from border w/ Mexico. Is it considered ""at the border""?
https://t.co/LZq5mdCsBz https://t.co/i7DBLp0LGS"
80,2021-12-26 16:46:56+00:00,"#NotTheOnion

#EU seek €290 billion damages from #Russia for its response to 🇪🇺 illegal anti-Russia sanctions🤣

""🇷🇺 discriminated against 🇪🇺 goods with an import substitution policy, favouring domestic goods &amp; services to the detriment of 🇪🇺 companies""

https://t.co/lMt131TfZO https://t.co/Zscz1NQ3jv https://t.co/XvnN9HuhZU"
81,2021-12-26 16:25:59+00:00,They must be kidding! The #EU who imposed economic #sanctions on #Russia  is seeking compensation from Russia for its countermeasures (import substitution program). They accuse Moscow of “illegal discrimination”against European goods! Can you believe it?! Big moral problems. https://t.co/vprOtWqfLk
82,2021-12-26 13:55:57+00:00,"#Ethiopia 🇪🇹's pro-government social media accounts are framing the United States 🇺🇸 trade restrictions as a triumph over neocolonialism 

This rhetoric on self-reliance mirrors #Eritrea 🇪🇷 and could lead to Ethiopia pivoting more sharply to #Russia 🇷🇺 and #China 🇨🇳 in 2022"
83,2021-12-26 12:37:48+00:00,"Soviet Russia fell because it was cruel, corrupt &amp; backward looking. And eventually Putin will fall for the exact same reasons. And when he does, #Ukraine will be standing tall. #UkraineWillResist https://t.co/TFfrIiL7ay"
84,2021-12-26 12:22:17+00:00,"🇷🇺⚡️🇸🇪🇫🇮Russia warns of 'serious consequences' if Finland, Sweden join NATO

#Russia #Nato 

https://t.co/VrRlXVi6IN"
85,2021-12-26 12:08:06+00:00,"Good read &gt;&gt; A Gas Pipeline Won’t Turn #Russia and #China Into Buddies

Russia would dearly love to have the sort of leverage over China that it’s enjoying over Europe right now. China will do everything it can to resist that situation.
https://t.co/RLExbwacQ9 https://t.co/yloTWzoDzX"
86,2021-12-26 05:08:32+00:00,"Endless war. The lunatics in #Washington move #NATO weapons onto Russia's frontier, in Poland, Romania and now #Ukraine, then claim that #Russia is the aggressor. https://t.co/6n9kNIgEnj"
87,2021-12-25 18:57:14+00:00,"Goodnight #Ukraine from me Alex. Here's wishing you all a very #MerryChristmas. And I leave with this video. It shows Ukraine's about much more than just a war. It's a wonderous diverse country, filled with equally wonderful people. Easy to understand why #UkraineWillResist. https://t.co/jVFcW5HTal"
88,2021-12-25 18:15:07+00:00,"A decade ago, just 3% of people in #Pakistan 🇵🇰 had confidence in Putin's leadership 

#Russia 🇷🇺 still suffers from a soft power deficit in Pakistan but Putin's comments on Islamophobia will help ease that"
89,2021-12-25 11:48:05+00:00,"JUST IN :
A #NATO-#Russia Council has (finally) been scheduled by Secretary General Stoltenberg for Jan 12. 

The invitation to Moscow has been open for 1.5 years. 

NATO chiefs of defense also meet Jan 12-13 in Brussels. (1/2) https://t.co/1FfXw50GPz"
90,2021-12-25 11:42:04+00:00,US Reportedly Mulls Giving #Ukraine Battlefield Intel Which Kiev Could Use for First Strike on #Russia https://t.co/dlrSaxpbmn
91,2021-12-25 10:28:08+00:00,"#Russia this morning claims more than 10,000 Russian troops returning to bases after drills near #Ukraine https://t.co/Jv1aLNdzjS"
92,2021-12-24 23:55:04+00:00,"#Ethiopia 🇪🇹's ambassador to #Russia 🇷🇺 just ruled out dialogue with the #Tigray TPLF 

The Ethiopian embassy in Moscow is also launching a crusade against Western sanctions, which dovetails neatly with Russian policy"
93,2021-12-24 23:47:31+00:00,"Note the wording on the diplomatic note:

""this dangerous incident on the part of the Ukrainian authorities"" is a direct violation of the Vienna Convention on Consular Relations...

They are blaming the Ukrainian GOVERNMENT for the attack.

#Ukraine"
94,2021-12-24 18:40:08+00:00,I was pleased to join a conference call with #Ukraine President Volodymyr Zelenskyy and bipartisan members of the House and Senate this morning to discuss the security situation in Ukraine. https://t.co/tN7wxAwzNg
95,2021-12-24 18:37:23+00:00,Authored an OpEd in @washingtonpost today with @senatorshaheen outlining steps the Biden administration should undertake to support our ally #Ukraine against unwarranted Russian aggression. https://t.co/icuXhy7t97
96,2021-12-24 18:31:50+00:00,"#BREAKING:
#Turkey promises to support #Ukraine in its standoff with #Russia. https://t.co/Wq4osg3Hqf"
97,2021-12-24 18:08:39+00:00,#Russia showing off again #ChristmasEve https://t.co/2sWhFs1ZUj
98,2021-12-24 17:33:51+00:00,Putin’s rhetoric &amp; his demands for security guarantees are based on the false premise that NATO enlargement created a military threat to #Russia &amp; that #NATO has been relentlessly moving military infrastructure closer to Russian borders. Get the facts here https://t.co/1OjfARPiBv
99,2021-12-24 17:24:24+00:00,Looks like a false-flag operation. Putin attacking Ukraine on Christmas would be symbolic to say the least. Buckle up…The Baltics are next in Putin’s vision of Russia’s ‘natural order’ of things. #Putin #UkraineWillResist #Russia https://t.co/vdrafR9hfY
100,2021-12-24 17:18:07+00:00,FM #Lavrov: Full-fledged dialogue between #Russia and #US would objectively help ensure global stability and settle regional conflicts. https://t.co/tWdBLjR2aw
101,2021-12-24 16:32:06+00:00,"More evidence for success of Kremlin policy toward #Ukraine: KIIS poll shows that, if referendum held, 67% of Ukrainians would vote to join EU and 59% would vote to join #NATO.

Nothing has done more than Kremlin policy to push Ukraine away from #Russia and toward West. https://t.co/DbxaAZB2BU"
102,2021-12-24 15:35:38+00:00,"The majority of Ukrainians support joining #EU and #NATO. 🇺🇦🇪🇺

Support is strongest in the West of #Ukraine and lowest in the East.

Sources: KIIS and Razumkov Centre https://t.co/yVL6PSakLK"
103,2021-12-24 14:59:32+00:00,"#Russia 🇷🇺 and #Pakistan 🇵🇰's central banks are strengthening their cooperation 

This will shore up joint trade and investment activities between the two countries"
104,2021-12-24 13:50:57+00:00,"True for a geographer, perhaps. An #historian will remind that to understand #Russia one must note which direction the devastating invasions of 1812, 1915, and 1941 came from. It’s not just the map. It’s the #history and the #memory that matters. #Strategicempathy https://t.co/9F1aG2g610"
105,2021-12-24 12:15:35+00:00,"#Russia is turning the whole show upside down. As an energy superpower, instead of an internally corroded #EU dictated by #NATO, Russia will be mostly focused on its Asian customers, especially #China. 
https://t.co/MU5ZMsPA03"
106,2021-12-24 12:02:11+00:00,Working group tasked to draft #crypto regulations in #Russia meets at the State Duma. https://t.co/RTD1pTwKL5
107,2021-12-24 09:47:42+00:00,"Whether it's the tensions in #Azerbaijan/ #Armenia, #Ukraine or elsewhere, if we seriously want a stable situation + Peace in the Region, the #EU has to engage constructively with #Russia and stop listening to the War mongering that only benefits the Military Industrial Complex.. https://t.co/M7KelXweVo"
108,2021-12-24 08:53:15+00:00,"Former warlord of the #DRP, #Russia's proxy in #Donbas, Russian citizen Borodai reportedly purchased a luxury apartment in Dubai, UAE, for $450,000.

He brought destruction to Donetsk, east #Ukraine, and cashed in, buying property in Dubai.

https://t.co/wBWAF6FPpo"
109,2021-12-24 01:18:23+00:00,"Key weapons in #Ethiopia 🇪🇹's Army:

1) 22 MiG-23 and Su-27 fighter jets from #Russia 🇷🇺 

2) 18 Hind Attack Helicopters 

3) DF-12 missiles from #China 🇨🇳 

These weapons are combined with drones from #Turkey 🇹🇷, China and allegedly, #Iran 🇮🇷 in the war against the #Tigray TPLF"
110,2021-12-23 23:10:04+00:00,"#Russia has world’s largest nuclear arsenal and most powerful conventional forces in Europe. Russian military occupies parts of Ukraine, Georgia and Moldova.

But Putin wants security guarantees for Russia. 🙄 To quote Angela Merkel, he lives in a parallel universe. https://t.co/SyHTSsjhA8"
111,2021-12-23 22:28:19+00:00,"No. You provide a simplistic solution which #Russia (and I believe #China) can not agree with. We aren’t happy with rapid advancement of the IR nuclear programme, but this is the response to continued #US maximum pressure policy. Not only #Iran but both sides need to stop it! https://t.co/Fw0YzN5vlk"
112,2021-12-23 22:16:58+00:00,"Spoke to @DmytroKuleba on the Russian military build-up at #Ukraine’s border

Russia needs to de-escalate&amp;fully implement the Minsk agreements.

The EU remains committed to the right of every country to make its sovereign choices in foreign&amp;security policy https://t.co/ORJobI2wwt"
113,2021-12-23 20:33:00+00:00,Former #French Prime Minister Francois #Fillon joins supervisory board of #Russia’s oil company Sibur. Congratulations on strengthening ‘glorious’ ranks of European leaders who are no strangers to ‘true values’. https://t.co/CB72Xxo9Lk
114,2021-12-23 19:22:41+00:00,"I don't see #Russia having much in hand for their talks on security guarantees with the #US in January. So, in my opinion, #Putin has to create facts on the ground first. He did the same before the #Minsk talks. https://t.co/xF4LhjWx1H"
115,2021-12-23 19:18:06+00:00,"#NATO has been debunking #Russian #disinfo about enlargement &amp; many other myths since 2014, after Russia’s illegal annexation of Crimea &amp; the start of its destabilisation of eastern #Ukraine. 

The facts remain the same. 

#FactCheck 

https://t.co/c42Sgr9WfM"
116,2021-12-23 18:09:29+00:00,"How Putin negotiates: #Russia’s Military build-up only escalating near border with #Ukraine just as US calls for “de-escalation.”

Video emerged today from Oryol Oblast region: https://t.co/5cRlG5U6O3"
117,2021-12-23 18:05:19+00:00,"New Article -&gt; https://t.co/NVCZbkGPla

** Montreux Games: Russia's Self-Inflicted Submarine Problem During The Ukraine Tensions **

Only 2 out of 7 #Submarine of #Russia's Black Sea Fleet available off Ukraine. But one is heading towards the area, currently off Portugal. https://t.co/zxe76sP7mL"
118,2021-12-23 17:26:48+00:00,"Spoke with @SecBlinken, @ABaerbock &amp; @BWallaceMP to discuss #Russia's military build-up in &amp; around #Ukraine. We continue to assess the implications for our security &amp; will do what it takes to ensure the security &amp; defence of all #NATO Allies, while remaining open to dialogue."
119,2021-12-23 15:05:33+00:00,"President #Putin: The West had a chance to develop normal partnership with our country. Unfortunately, it chose a policy aimed at disintegration of #Russia, showing complete disregard for our concerns. https://t.co/myZLxzd0cs"
120,2021-12-23 13:42:13+00:00,"#Russia’s new-generation #Angara rocket is targeting liftoff tomorrow. Mission history, details, visuals (subscription): https://t.co/Ik7eH8tXxu https://t.co/HF7RGjqHJX"
121,2021-12-23 13:35:00+00:00,President #Putin: #Russia does not threat anyone. It is the West that is to blame for the current rise of tensions in #Europe. #PutinPresser2021 https://t.co/6oLTA1pPyY
