,Date,tweet
10,2021-03-01 20:35:01+00:00,"#OPEC and #Russia’s unprecedented production cuts last spring lifted #OilPrices out of a death spiral. Nearly a year later, the group is under pressure to cool off the red-hot market.

https://t.co/wzzZgYxlXR"
11,2021-03-01 20:28:06+00:00,"#Russia ""must release those detained for exercising their human rights"" including @navalny, declares @StateDeptSpox."
12,2021-03-01 20:15:41+00:00,"Wassilij Skripka was born #otd 1924 in Korjukovka /#Ukraine. In June 1942 he was a forced labourer, when he was arrested in #Weimar and sent to #Buchenwald concentration camp. He was 18 years old when he died on 7 December 1942 in #Neuengamme concentration camp #everynamecounts https://t.co/HdkaXEuTgF"
13,2021-03-01 20:13:57+00:00,"Public health isn't a political game but it is utterly essential politics. If #Hungary #Slovakia &amp; other #EU nations giving emergency approval to #Russia/#China-made vaccines end up reducing infections faster, top officials in Brussels will feel major heat https://t.co/2PqrRbqzaW"
14,2021-03-01 20:10:33+00:00,"#EU vaccine solidarity is starting to crumble. A day after #Hungary PM Viktor Orbán publicly got jabbed with Sinopharm vax made in #China ... #Slovakia joins Budapest and buys #Russia's Sputnik coronavirus vaccine, @carlomartu reports for @POLITICOEurope  https://t.co/2PqrRbqzaW"
15,2021-03-01 20:06:44+00:00,"“Biden administration preparing to sanction #Russia over #Navalny treatment this week”

https://t.co/kCimi3FPrj"
16,2021-03-01 19:43:00+00:00,"#TuneIn to @radiowoking 8-10pm as #KieranCooke brings the best #cuttingedge #newmusic inc belter of a track #Russia fm #postrock maestros @mountforel on @CrossingTheTrax. Music you know to music you don’t know &amp; music you really ought to know!😎

#MFSW21
👉https://t.co/Ahc7i3z4HG https://t.co/PkNeZGY24m"
17,2021-03-01 19:32:43+00:00,"The leader of the extreme right #Azov movement Andrii Biletsky is one of the authors of the bill ""against collaborationism"". He made it clear that it targets ""the fifth column"" inside #Ukraine, not in #Donbass, and specifically the most popular opposition party in the country."
18,2021-03-01 18:59:34+00:00,"'For #Israel, the recent deal is the latest example of the ...benefits of the continued coordination in the Syrian arena with #Russia that demonstrated Moscow's readiness to act constructively, although not for free,' writes @aharonsonm . https://t.co/1KFm2YVcDb"
19,2021-03-01 18:41:27+00:00,"@i_korotchenko #Russia approved Yerevan to fire Iskandar rocket at Baku, #Azerbaijan and Israeli defense system shot it down. #ArmenianWarCrimes #RussianWarCrimes  https://t.co/0QJNhZPnnD"
20,2021-03-01 18:21:30+00:00,"Per @DeptofDefense, aid is part of the $275 million allocated in the FY 2021 budget for #Ukraine Security Assistance Initiative

Pentagon says remaining $150 million in aid will be provided when it ""certifies that Ukraine has made sufficient progress on key defense reforms"""
21,2021-03-01 18:16:30+00:00,"Legendary investor Jim Rogers sits down with @RaoulGMI to discuss his outlook on #markets, the many lessons he’s learned during his storied career &amp; the importance of thinking for yourself.

#SIlver #Oil #Sugar #agriculture #China #Russia

Watch 👉 https://t.co/sjIEIaB3wP https://t.co/wtK0Hn8FH8"
22,2021-03-01 18:15:26+00:00,"JUST IN: Details on the new $125 million US assistance package ""to help #Ukraine’s forces preserve the country’s territorial integrity, secure its borders, &amp; improve interoperability w/@NATO"" https://t.co/Ml7nVp7ysb"
23,2021-03-01 18:12:54+00:00,A new $125 million package for #Ukraine announced by @DeptofDefense. https://t.co/dFLUNJ0Lvp
24,2021-03-01 18:05:50+00:00,"#Slovakia defies the #EU to buy 2 million doses of the #Russia vaccine ""Sputnik""

1st batch has arrived in Košice 
The EU has not authorised the vaccine which is still being evaluated amid lingering doubts over efficacy

How many Slovaks will accept it?

https://t.co/OojJlVpaOV"
25,2021-03-01 17:42:29+00:00,@SyrianACD I’ve become cynical. #UN keeps talking about the atrocities in #Syria and continues to allow #Russians kill Syrian civilians. #UN also does nothing to stop #Russia from closing down the cross-border aid crossings. What is the #UN for? What’s its propose?
26,2021-03-01 17:21:51+00:00,"Does a region so vulnerable to earthquakes need a nuclear power plant?

And then it is #Russia and #Turkey. Could they be more of the threat that we presume they are?

Time for the #US and the #EU to step up?

| @eevriviades #Akkuyu @chigrl @vtchakarova @ischinger @BLSchmitt https://t.co/GfH5qwOne4"
27,2021-03-01 17:12:59+00:00,"#IL76 #Su27 #Ukraine #UkraineAirForce
Photo source https://t.co/ZciBflwD3W https://t.co/5Dx5t4tiCr"
28,2021-03-01 16:59:59+00:00,Just shows how deep #Ukraine fell under #US #EU rule 🤷‍♂️ https://t.co/vwDfslgOrr
29,2021-03-01 16:51:59+00:00,"""An international investigation into the sinister poisoning of Alexei Navalny must remain a priority.""

In letter to #Russia's authorities, key UN Experts on extrajudicial killings and free speech point at evidence of ""very likely"" Government involvement.

https://t.co/wmAgORwDvh https://t.co/DhzxR0BDtQ"
30,2021-03-01 16:24:04+00:00,"#Ukraine's Role in #Europe's #EnergySecurity, 3 Mar, 11:00 AM EST @NATOCanada @GasTSOua @NatGasWorld @UkrainianEnergy @ukraineoffice @NaftogazUkraine @Biz_Ukraine_Mag @ukraine_world @PromoteUkraine @ACEurasia @TerekMedia @Konflikt_Sicher @EnergyNews_UA
https://t.co/ntWcmppWFj"
31,2021-03-01 16:24:00+00:00,"[ NEW COVER IS OUT ]

❯ ONEUS - No diggity by 40K4 ❮

💥WE ARE BACK WITH A NEW VIDEO💥

~ LINK: 

&gt;&gt;&gt; https://t.co/LuWKP8fKam &lt;&lt;&lt;

— PLEASE SUPPORT US❤️

_________
@official_ONEUS #kpop #oneus #cover #nodiggity #russia #dancecover #hwanwoong #seoho #keonhee #leedo #xion #ravn https://t.co/FD5BUnfELG"
32,2021-03-01 16:12:26+00:00,"#Venezuela should cement its relationship with #Cuba, #China, #Russia, #Iran in all areas, including the health, communications &amp; defence &amp; offer to these countries oil exploitation and agriculture development and totally forget about the next four years of Biden administration."
33,2021-03-01 16:08:47+00:00,"Hoodie Unisex get it now from here (29.95€)(36$)
https://t.co/gk83HfZ5h6
#hoodie #hoodies #hoodiefriday #shirt #shirts #tshirtdesign #tshirtshop #clothes #FashionWeek #fashion #fashionstyle #style #styles #styleday #America #American #WomenHistoryMonth #mondaythoughts #Ukraine https://t.co/aaZ7POGeLo"
34,2021-03-01 16:04:47+00:00,"On this #ZeroDiscriminationDay, read how @UNDP fights stigma and discrimination of people living with and affected by HIV and TB in #Ukraine: https://t.co/MTuyJ96qtB https://t.co/LZkASxGKt1"
35,2021-03-01 16:00:00+00:00,"Boys rescued adrift on an ice block​ on #DnieperRiver

#Ukraine https://t.co/HqefljUoOQ"
36,2021-03-01 15:03:09+00:00,#Turkey: Russian electronic warfare systems unable to counter Bayraktar drones  #Russia   https://t.co/0dQvyRLzg6
37,2021-03-01 15:01:24+00:00,The European Investment Bank has invested 8 billion euros in #Ukraine since 2007 https://t.co/Eywmxw2i1n
38,2021-03-01 14:57:26+00:00,"#Ukraine🇺🇦| According to Ukrainian intelligence, 50 Russian snipers are permanently in the Donbass to test new rifles under war conditions. This video filmed last year is said to show a Russian sniper team.
Follow THREAD 🧵 https://t.co/XwaqGtUL7n"
39,2021-03-01 14:42:44+00:00,"Russian Direct Investment Fund offered to sell #Bosnia’s FBiH entity #SputnikV #vaccines, which would have arrived in February, but the #BIH embassy in #Russia never received an answer to the offer, ambassador #ZeljkoSamardzija said https://t.co/nIR71tSoCY"
40,2021-03-01 14:34:06+00:00,"Fancy joining our #WeAreInvictus platform as a volunteer to improve how WIS from your nation recover through sports &amp; other opportunities? We're looking for applicants from #Canada 🇨🇦 #Germany 🇩🇪 #Italy 🇮🇹 #Netherlands 🇳🇱#Romania 🇷🇴 #Ukraine 🇺🇦 and #USA 🇺🇸! 

Details below: https://t.co/efLsPD5HzM"
41,2021-03-01 14:30:54+00:00,"@glennkirschner2 #Democrats &amp; PresidentBiden its’ Time to:

-#MerrickGarland Confirmed
-Pass the Stimulus Plan&amp;Voting Rights
Bill
-End the Filibuster 
-Sanction #Russia &amp; #SaudiArabia 
-Hold #MBS Accountable
-Indict #Trump &amp; #GOP for Insurrection&amp;Sedition 
-Put #McConnell and #GQP/GOP in Place"
42,2021-03-01 14:27:23+00:00,"These 11 Ukrainian servicemen were killed in fighting in the #Donbas conflict zone in Feburary 2021. 

This is the heavy price the Ukrainian people are paying for the #war waged by #Russia against #Ukraine for 7 years now.

Read their stories:

https://t.co/aJtYnl2C1m https://t.co/9obzx16s14"
43,2021-03-01 14:26:13+00:00,"Looks like... info war? But, but... it's not #Russia? So confusing! https://t.co/Sr6JgHzpyO"
44,2021-03-01 14:24:47+00:00,"Diplomats 🇺🇦 arrested at the border in possession of 16kg of gold, $ 140k, 8k cartridges of cigs.
The MAÉ #Ukraine remains one of the most closed institutions in terms of hiring favoring cronyism. Not surprised at the result. Shame @MFA_Ukraine. https://t.co/J8vlZXpThl"
45,2021-03-01 13:58:58+00:00,"➡️Day 6 of #PowerandPandemic @Verfassungsblog focuses on divergent action in #Russia and #Switzerland 

🇨🇭Felix Uhlmann &amp; @odileammann https://t.co/EF8F7PFXFj

🇷🇺 @Korkinen https://t.co/m0wG6uBrL3

@DemocracyR @reconnectEU @BinghamCentre"
46,2021-03-01 13:07:35+00:00,"On 1 March #Russia celebrates 🐱#CatsDay – “professional holiday” for all cats living in Russia. Our country is home for thousands of these beautiful animals. #DidYouKnow that Russia is among top cat loving countries? Have a look yourself
➡️https://t.co/8IFLY9Jd5C https://t.co/uoHrisenRI"
47,2021-03-01 12:30:13+00:00,"Most active #GitHub users in #Russia

by commits[dot]top/russia_public.html

Generated at 2021-03-01 00:46:40

#dev #coding #100DaysOfCode #php #js #html #opensource #web #development https://t.co/4xIndXShZp"
48,2021-03-01 12:28:52+00:00,"Back in the saddle again w/@IRIGlobal #Ukraine team, travelling last week to #Dnipro after almost a year, great to get out of #Kyiv for a bit. https://t.co/RQWbBF5gkC"
49,2021-03-01 12:26:04+00:00,Well he can fuck right off. #Russia's murderous cannon fodder don't like being linked to Russia's downing of #MH17. https://t.co/reK7VeoW1E
50,2021-03-01 12:13:58+00:00,"Erdoğan &amp; Putin to attend on 10/3 virtual groundbreaking ceremony for 3rd reactor of #Turkey’s #Russian built nuclear power plant ☢️ 

114 km from #Cyprus. Near fault line where the Eurasian &amp; African tectonic plates meet. Seismic area!

#Russia #Earthquake #safety #EastMed #NPT https://t.co/WyvaeeERiy"
51,2021-03-01 12:09:27+00:00,"18 protesters killed by police in #Myanmar yesterday!  If this were happening in #China or #Russia, it would be on every front page in America. https://t.co/FpewrnzmcO"
52,2021-03-01 10:59:09+00:00,"Two workers of #Ukraine's #embassy caught red-handed while #smuggling at Polish border #Poland
https://t.co/td0TMdFCvt https://t.co/JNWyCP9Rq4"
53,2021-03-01 10:57:33+00:00,"The SMM facilitated repairs to water infrastructure between Maiorsk and Horlivka, providing water to around 120 civilians on both sides of the contact line.
Read more in the latest Status Report: https://t.co/PHTrpClEGK
#OSCE #Ukraine https://t.co/3ZuzoL06ky"
54,2021-03-01 10:12:25+00:00,Five minutes after arrival in Vinnytsia I walk past this. 🇬🇧 music history right on the sidewalk! #Ukraine https://t.co/ZokoOnhADh
55,2021-03-01 10:11:49+00:00,"Ensuring the right of citizens to a fair and independent court is a basic principle of a democratic state. This is part of my presidential program. #judicialreform in #Ukraine will also help our integration into #EU and @NATO. 

#Ukraine30 #justice https://t.co/nQkF4ryiQT"
56,2021-03-01 10:02:31+00:00,@Decade3PW The people of #Belarus have not the slightest interest in nor intention of their country becoming another @NATO-#US-#EU 'patsy' as their neighbours did in #Ukraine in 2015 since when #Ukraine's #Economy &amp; Public #Finances have collapsed to the level of it becoming a #FailedState
57,2021-03-01 09:58:59+00:00,"Hey @PressSec 

The Revolutionary Guard is in #Iran, not in #SaudiArabia.

#Democrats administration not good to rule #America because they are easy to manipulate them, and this is an advantage for #Russia &amp; #china.

The only thing that #Democrats good at is destroying societies. https://t.co/weN7iIkS1y"
58,2021-03-01 09:39:59+00:00,"#Russia opinion poll by @levada_ru: 64% respondents think that #COVID19 was created in a lab and is a biological weapon; 23% respondents think that it has natural origin.

No surprises here: conspiracy theories are very popular in Russia.

https://t.co/C89kbEQXOz"
59,2021-03-01 09:21:57+00:00,"In #Russia, the federal communications regulator @roscomnadzor accused @Twitter of ""malicious violation"" of Russian laws.

The regulator said that Twitter had not removed 2,862 tweets with ""prohibited information"" since 2017.

Will Twitter get blocked?

https://t.co/75DSiYlKKK"
60,2021-03-01 09:12:35+00:00,"We are determined to successfully implement #judicial reform so that only honest, independent and fair courts operate in #Ukraine. The law must be one for all. We will implement this, and this decision is not subject to appeal.
 
#Ukraine30 #justice https://t.co/7o3EgOHpco"
61,2021-03-01 08:41:18+00:00,"📢Thanks to financial support from German Government &amp; KfW, UNICEF extends #socialservices project to more  communities in eastern #Ukraine

👨‍👩‍👦It will ensure access of vulnerable families &amp; children  to social, education services during #COVID19 👉🏻https://t.co/JyT6OIU1iR #JOINTLY https://t.co/OA24i1e9zz"
62,2021-03-01 08:25:00+00:00,"#Russia says @Twitter 'maliciously' breaks law by failing to delete content

https://t.co/ihqRmMjlnH"
63,2021-03-01 08:21:23+00:00,"#CrimeanSpring chronicle: we continue to recall the crucial events that took place 7 years ago. 1⃣of March, #SergeiAksyonov appealed to the President of #Russia🇷🇺 #VladimirPutin with a request to render an assistance in ensuring #Peace❤️ on the peninsula.
#ForeverWithRussia🇷🇺 https://t.co/H9wczHKWt4"
64,2021-03-01 06:19:08+00:00,.@Grybauskaite_LT is a true friend of #Ukraine. Our country withstood great challenges with your support. Your activity is an example of the ability to defend national interests and support partners. Happy Birthday! https://t.co/weEVFK0JwY
65,2021-03-01 05:35:14+00:00,"Additional info on last week's report of high path avian #influenza virus #H5N8 infecting people in #Russia in Dec 2020. They were workers involved in killing birds on an infected farm with 900,000 (!) laying hens. There was no evidence of human-to-human virus transmission. https://t.co/PbQHsjcY2K"
66,2021-03-01 05:10:25+00:00,"🎾 Thnx for having me #Singapore! Always had alot of connection with Singapore, &amp; frequently visited, so great to now have a tour event there and u deserve for it to continue! Europe next for me ➡️ St Petersburg, Russia 💒
#australia #tennis #atptour #travel #russia @atptour https://t.co/U8xJ9YMnrq"
67,2021-03-01 04:31:41+00:00,"Pro Meles Zenawi diplomats at the State Department are driving #Ethiopia moving away speedily from Western influences and eager to forge a formidable relationship with #China, #Russia and the #GCC.
#Eritrea https://t.co/cDc8SgglsB"
68,2021-03-01 03:44:30+00:00,"The '#Soyuz-2-1b' rocket, carrying #Russia's 'Arktika-M' weather satellite, lifted off from #Baikonur Cosmodrome in Kazakhstan on Sunday. https://t.co/Z9zLpOLCST"
69,2021-03-01 01:38:18+00:00,"Indian wrestler @Phogat_Vinesh won the gold medal in the women's 53-kg category at XXIV Outstanding Ukrainian Wrestlers and Coaches Memorial in Kyiv, #Ukraine. 

Vinesh Phogat defeated world number seven Vanesa Kaladzinskaya of Belarus in the finals to win the gold medal. https://t.co/gS7VbQrcwI"
70,2021-03-01 01:33:19+00:00,"Recent study confirms #SputnikV effectiveness against #COVID mutations
According to #Russia’s #Gamaleya Center, ""the antibodies specific to the vectors used by the shot - which could generate an anti-vector reaction and undermine the work of the shot itself - waned"" https://t.co/k4BJgiFvGr"
71,2021-03-01 00:52:44+00:00,"@60Minutes The #criminals  in #Russia, #Iran , #Syria  are the world's dirtiest criminals, and their evils reach 
everyone‼️
#Putin_crimes 
 #USA #سوريا    
#سورية  
#Syrian_holocaust_longer #Syrian_Holocaust_uglier 
#السجل_الدموي_لجزار_الشام 
#Assad_crime
#Putin_crime
#Iran_crime https://t.co/VZy4ME2tNm"
72,2021-02-28 21:29:20+00:00,"1st of March, Poland pays a tribute to the #CursedSoldiers, Polish soldiers who didn't lay down their arms after 1945 and were fighting against new occupier, Soviet #Russia.

Over 200K of Poles were involved in fight against Soviets. 1945 didn’t bring freedom to Poland. #history"
73,2021-02-28 21:06:32+00:00,"#Biden continues to propagate fake narrative of #Maidan massacre in #Ukraine &amp; to use ""Revolution of Dignity"" term that was coined by far right Svoboda party leader with no questions asked by US media &amp; politicians https://t.co/GQfz7hc9oP"
74,2021-02-28 20:25:00+00:00,@alanferrier From #Russia with love.... https://t.co/uzY3HTfuNR
75,2021-02-28 20:14:12+00:00,"Astounding Examples of Soviet Architecture at Rymars'ka Street. Come explore #StreetArt &amp; #architecture wth me.

Watch my video on @3speakonline
&amp; #hive
 
#Hiveblogshare #Ukraine #Travel 
#Vlog #vlogger #YouTuber #travelblogger #streetchurch

https://t.co/Tq5eV5ND23"
76,2021-02-28 19:48:48+00:00,"@clairermassey @zimraniaxy @RichardASalas3 @Jefiner68 @shellpartduex @TemeculaRises @SilencedResists @NinjetteTheReal @Merrirrro @didikins4life @HarryPotterMAGE @andykupf @kooliegirl @ArsGratiaArtist @sergeivote @ann_neona @ZACKHAMMER7 @bmcarthur17 @BulldogBen @Malcolmdonaghy @phalarope @jp_wethepeople @jacketrose86 @AmyAThatcher @BrenSumner @Djangomydog @314MFMS @DerekGuberney @ChaplainheArt @TCRG2012 @RN00711 @JamesrossrJames @bkaydw @CarmanBroderick @JakeLobin @New_AllyO @resisterclaire @Lalaej @SamiaAliSalama @koan4u @Ummismaelsf @AgitatorsNeeded @tx_blue_dot @SueMoenius @TheVoodoomama @Bvweir @alexespind @HelenResists @lisareynaloe Phew!!!!! 😳😲😬

Thought I'd missed a SPECIAL day in my absence here...

How the hell's everyone doing??  I see jackass is back to his usual bullshit fuckery at CPAC, don't people learn after the first 500K deaths, #CapitolRiots, #BLM shootings, #Russia collusion, tax fraud??😐"
77,2021-02-28 19:34:14+00:00,"Been watching a charming docu-series on @BBCSelect, #JoannaLumley's Trans-Siberian Adventure.
Unlike Pats she's very cultured, warm-hearted &amp; adventurous.
She rakes a train from #HongKong to #Moscow, traveling across #China, #Mongolia &amp; #Russia seeing the sights &amp; meeting people."
78,2021-02-28 19:24:08+00:00,"Coming up after the break…

@MaxBlumenthal of the @TheGrayzoneNews will be joining me to discuss #Russia on the Mother of All Talkshows! 

Watch @MoatsTV live on Telegram https://t.co/i46Qon7HI1 or YouTube: https://t.co/sxmUYEjQ86 https://t.co/rTiP9AtmaG"
79,2021-02-28 19:22:30+00:00,"If you dislike #Russia's television making hay of #Navalny's racism, don't blame @amnesty, blame Navalny: no one forced him to produce a video full of violent racist bile, targeting one of the most vulnerable groups in Russia. Yet he did."
80,2021-02-28 19:09:31+00:00,"🎧🎙️What does #Russia and #Turkey's disinformation campaign agains the @EcuPatriarch look like? 

Experts @aykan_erdemir and @JohnLechner1 break it down on our latest #podcast episode. Listen here, or follow The Greek Current on your favorite podcast app: https://t.co/HTrIICHovj https://t.co/hmsNlZiCEu"
81,2021-02-28 18:57:26+00:00,"The SBU (Security Service of #Ukraine) has installed a billboard saying ""#Crimea is Ukraine!"" in front of the Russian embassy in the Ukrainian capital city of #Kyiv. https://t.co/HbCh6R8k0K"
82,2021-02-28 17:37:06+00:00,"• #Belarus says it favors economic integration with Russia
• #Armenia Ex-president Kocharyan demands integration with Russia after losing war to Azerbaijan
• At Russia-Donbass Forum, demands to incorporate #Donbass into Russia emerge.
#Russia restoring lost influence of past. https://t.co/DHj0Ca1JIw"
83,2021-02-28 17:33:00+00:00,"🇷🇺 #RussiaThisWeek. Episode #13!
Top Mother-#Russia-related content of the last 2️⃣ weeks (February 15-28, 2021) 

🛡 Defender of the Fatherland Day 
❄️ #Winter has come
📜 #History of Russia, #space🪐 &amp; cute animals🐼

...&amp; etc. 

#StayTuned😉

https://t.co/5boKAocEfM"
84,2021-02-28 17:28:46+00:00,"My interview with @derspiegel on latest EU actions on #Russia, #EUdefence, foreign and security policy, and the EU’s response to #COVID19 and our vaccination strategy.

https://t.co/AebmSToQwr"
85,2021-02-28 16:58:22+00:00,"This piece on #Trump’s $23bn arms sale to #UAE, seeks to be realistic, exhaustive &amp; fair.

But if it did possess all these qualities, it would’ve mentioned #UAE’s ongoing efforts to bolster an already-tight proximity to #Russia.

The #China angle, too, must at least be mentioned. https://t.co/VObIszjkZ3"
86,2021-02-28 16:31:40+00:00,"Under-reported story: 

At the sidelines of the Abu Dhabi IDEX conference, Mohammed bin Zayed agreed to dispatch three #UAE working groups to #Russia's Tatarstan region: 

1) Agriculture and Food Production

2) Industrial Production

3) Construction Industry Cooperation"
87,2021-02-28 16:04:30+00:00,Russian hybrid forces launched 9 attacks in the #war zone in E #Ukraine over the last 24h - official: https://t.co/7KEPY9NqSf | EMPR #russiaukrainewar https://t.co/nH5Q0uKqqL
88,2021-02-28 15:52:16+00:00,"Sunday lunch, #Lugansk #Donbass

Folks were just at home, then a Howitzer Hyacinth-B and two self-propelled Howitzers 2S19's from #Ukraine 40th Separate Artillery Brigade turn up in #Rubezhnoye 😳

@joeBiden @vonderleyen imagine this at YOUR home today

https://t.co/HO9wotBK0k https://t.co/U2M7kBiTi4"
89,2021-02-28 14:51:41+00:00,Groundbreaking ceremony set for March 10th to launch construction of the 3rd of 4 new 1200MW VVER-1200 #Nuclear reactors being built by #Russia in #Turkey. 🌞🏗️⚛️ #Uranium #CarbonFree 24/7 #CleanEnergy #NetZero #ESG #NuclearWave 🌊🏄  https://t.co/VmEz9jirfm
90,2021-02-28 14:45:00+00:00,"#Russia on Sunday successfully launched its first Arktika-M #satellite for monitoring the climate in the Arctic, RIA Novosti news agency reported. https://t.co/THUlzy7wbd"
91,2021-02-28 14:42:37+00:00,"📃 Today marks 2️⃣5️⃣ years since #Russia became member of the Council of Europe. 

💬 #Lavrov: I am certain that @coe's future depends on its ability to maintain independence and its common #European nature, to avoid becoming hostage to bloc approaches and double standards. https://t.co/ARTatwLM7P"
92,2021-02-28 13:59:41+00:00,Alternative visions for future wars: #Russia edition https://t.co/OBkqCR1j5Z
93,2021-02-28 13:37:12+00:00,"🇺🇦🇹🇷Zoom in the photo of the #Turkish #TB2 drone.

➡️Yup, #Ukrainian airforce will get more of these and hopefully more advanced ones in the future

➡️#Biden adm. should focus on #Turkey-#Ukraine relations &amp; support the rising cooperation btwn them

Photo credit
(H/T) @Just_Requ https://t.co/dzLes2rlCJ"
94,2021-02-28 12:54:02+00:00,"For the first time in #Russia's modern history a Russian frigade, the ""Admiral Grigorovich"", docked in port-#Sudan, near the area where a Russian naval base is gonna be built. 
https://t.co/SEQPMfW0sZ"
95,2021-02-28 12:49:48+00:00,"Snap of S-400 TRIUMPH Air defense system at #Russian stall from #aeroindia2021, Oct 2018 #India &amp; #Russia signed deal worth US$5.43 billion for the supply of 5 x S-400 regiments, first regiment will be active by end of 2021. @I30mki @Firezstarter1 @5thSu @Aryan_warlord @sayareakd https://t.co/aHXgHpZszz"
96,2021-02-28 12:48:56+00:00,"Latest blog is on the #Russia #CAS #doping verdict and the way it has been implemented so far, which will raise concerns for those fearful the decision was not strong enough: https://t.co/NJSNrAluR1"
97,2021-02-28 12:40:26+00:00,"Opposition figure Alexey #Navalny has been transfered to the penal colony number 2 in Pokrov, in central #Russia’s Vladimir Region. 
https://t.co/UKnLFlEqG5"
98,2021-02-28 12:38:36+00:00,"#CzechRepublic counts on supplies of #Russia’s #SputnikV vaccine against coronavirus in near future. President Milos Zeman said that he had sent a letter to his Russian counterpart Vladimir Putin with a request to deliver the vaccine as soon as possible.
https://t.co/xNVdhc8hXH"
99,2021-02-28 12:33:49+00:00,"The Five Hotspots Where #Food Prices Are Getting People Worried 
#Brazil
#Russia
#Nigeria
#Turkey
#India 
https://t.co/MTu8yjEDol https://t.co/sA8kwu7mTy"
100,2021-02-28 11:56:23+00:00,"#Czech Prime Minister Andrej Babis said the country could use #Russia's Sputnik V #coronavirus vaccine even without approval by European Union's EMA drugs agency.

https://t.co/y9omL5YG98"
101,2021-02-28 11:15:58+00:00,"☀️ #Summertime Memories

Amazing central 🇷🇺 #Russia hides many gems off the beaten tourist path.

The emerald green banks of the #Ugra River in the Kaluga region, are alone reason enough to come #VisitRussia. Monasteries, suspension bridges &amp; 😍 locales are icings on the cake. https://t.co/4Sfg0jJbWs"
102,2021-02-28 10:36:22+00:00,Truly one of the most interesting online discussions I've heard in a long time on #Russia #Georgia at #georgiasfantastictavern @eventsBL - but I already admire @BoydTonkin and #BorisAkunin so much. Thanks to both. https://t.co/Rl5qz8LHQp
103,2021-02-28 10:25:14+00:00,"⭕️#Turkey claims that “Russian 🇷🇺electronic warfare systems could not stop #UAV  Bayraktar TB2 even for 1 hour”.
👉 But the war in Libya shows the opposite ! #Armenia #Russia #Ελλάδα https://t.co/JFuy4WTINR"
104,2021-02-28 10:25:06+00:00,"#ВМФ #Russia's naval deployment in the #Mediterranean on the morning of February 28, as reported by #OSINT.

Further reductions in size and the escort of a presumed Iranian tanker towards the Suez Canal.

https://t.co/maWu4kzypF https://t.co/JmioEqHek8"
105,2021-02-28 10:05:50+00:00,"Possible Russian surveillance drone crash / emergency landing near the village of “Katrina Naih” located in the western #Aleppo countryside.
#Syria #Russia #Syrianarmy🇸🇾please feel free to follow for daily Syrian updates🇸🇾 https://t.co/N3i7JKodeb"
106,2021-02-28 10:05:28+00:00,"The EastMed pipeline that was supposed to get the 4 major players together to supply #Europe with #NaturalGas  &amp; offer an alternative to #Russia seems to be fading away. If that’s the case, #Cyprus is out in the cold @FinancialMirror https://t.co/IqsPDSWuUl"
107,2021-02-28 09:40:01+00:00,#Russia criticises #US airstrikes in #Syria https://t.co/2v3bZaAUH0
108,2021-02-28 09:28:44+00:00,"Ukrainian borscht is among 20 of the world’s best soups according to the @CNN Travel nominations: 
https://t.co/GJ0gbicFAG

#Ukraine is a perfect country for Gastro-tourism. Check out more on https://t.co/4Drr42wavf"
